id,title,album_id,artist_id,duration_ms,preview_url,cover_url,is_explicit
29513,A Grave To Blame,19328,6269,218080,,,0
29514,Din,19197,6135,157853,,,0
29515,Upon Our Spiritual Deathbed,18973,6213,508393,,,0
29516,Gods To The Godless,19329,6213,467440,,,0
29517,Stele Calauza,18860,6161,310520,,,0
29518,The Dark One,19330,6251,219506,,,0
29519,The Southern Deathstyle,19331,6152,247480,,,0
29520,Stigma Diabolicum - Live,19332,6312,321085,,,0
29521,The Beast,19333,6159,329586,,,0
29522,At Tragic Heights,19301,6152,400293,,,0
29523,Covenant of Death,19334,6124,368000,,,0
29524,Warning from the Reaper,18861,6162,245506,,,0
29525,The Black Vomit,19020,6138,142800,,,0
29526,Devil's Excrement,18861,6162,135000,,,1
29527,In the Distant Travels,18785,6116,507141,,,0
29528,The Great Hunter,19335,6352,263454,,,0
29529,Rain as Cure,19336,6231,192600,,,0
29530,Linceul d'hiver,19337,6227,170373,,,0
29531,Melting Sun IV: Jade Fields,19338,6353,389026,,,0
29532,Cathedrals of Mourning,19339,6354,378733,,,0
29533,Melting Sun I: Azure Chimes,19338,6353,431400,,,0
29534,Tyranni,19244,6318,233439,,,1
29535,Forward!,19113,6194,209100,,,1
29536,Long Live Our Lifeless King,19096,6168,535133,,,0
29537,Open the Gates O Forest Keeper,18869,6168,201986,,,0
29538,Midnight Heart,19340,6355,360016,,,0
29539,Sexdictator Lucifer,19341,6312,225493,,,0
29540,Oceanquake,19342,6356,224586,,,0
29541,Cicha 8,19343,6357,74451,,,0
29542,Ov My Herculean Exile,19344,6115,283791,,,1
29543,Rape of God,19345,6358,392656,,,0
29544,Dreadful Discovery,19346,6148,239933,,,0
29545,Vedestä Vieraantunut,19347,6359,395066,,,0
29546,Madness Redeemer,19348,6224,316869,,,0
29547,Mother of Abominations,19237,6199,316973,,,0
29548,Nocturnal Hymns,19349,6252,456266,,,0
29549,I. Blood Moon Rising,19350,6122,137000,,,0
29550,Wielki Mizogin,19343,6357,194821,,,1
29551,Where Dead Things Roam Free,19351,6360,339626,,,0
29552,Cursed Be Thy Kingdom,18945,6207,176746,,,0
29553,Levitation Hoax,19352,6301,329674,,,0
29554,March to the Crater,19353,6122,167963,,,0
29555,Paradox,19211,6157,272453,,,0
29556,Hexenkrieg,19354,6207,207838,,,1
29557,The Shams Of Optimism,19355,6208,182573,,,0
29558,Precious Blood of Christ Rebuked,18909,6173,286466,,,0
29559,The Gentle Touch of Humanity,18832,6145,546621,,,0
29560,Yee Naaldlooshii,19356,6147,273261,,,1
29561,Jeg vil ha det mørkere,19357,6361,274160,,,0
29562,Krew w kolorze bursztynu,19358,6317,375400,,,0
29563,Phantom Funeral,19359,6271,312240,,,0
29564,The Last Supper - Remastered 2021,19360,6312,237826,,,1
29565,Eternal,19361,6362,276944,,,0
29566,The First Seal,19362,6363,579360,,,0
29567,Puritania - Live,19363,6121,186506,,,0
29568,When Death Calls,18854,6157,234117,,,0
29569,Septem Peccata Mortalia,19356,6147,254095,,,0
29570,Inquire Within,19225,6157,347466,,,0
29571,A Burden,19227,6181,109293,,,0
29572,The Nameless Dread,19118,6194,71375,,,0
29573,Scottish Hell,18924,6174,182253,,,0
29574,Fossegrim - BBC Sessions 2010,18823,6139,203057,,,1
29575,The Blood-Dimmed Tide,19023,6194,200920,,,1
29576,And You Will Beg for Our Secrets,19118,6194,200687,,,0
29577,Slippin' Away,19211,6157,312933,,,0
29578,The Fool,19172,6263,246373,,,0
29579,"Sana Sana Sana, Cura Cura Cura",19364,6322,504484,,,0
29580,Powercraft,19365,6364,257013,,,0
29581,Valdogg,19366,6201,526933,,,0
29582,Trail of Sulfur,19177,6292,446613,,,0
29583,Water,19183,6292,333733,,,0
29584,De Dijle,19155,6287,392577,,,0
29585,Fault,19183,6292,334000,,,0
29586,The Violation,19367,6263,258866,,,0
29587,Beware the Silence,19368,6322,310986,,,0
29588,Þann Svartís,19369,6278,246826,,,0
29589,Cruzat Beer House Song,19370,6365,241951,,,0
29590,Midvinter Forest,19371,6281,202213,,,0
29591,The Devil Slayer,19372,6268,305213,,,0
29592,The Hallowing Of Heirdom,19373,6366,442200,,,0
29593,Relics of Elohim,19374,6367,391338,,,0
29594,Witness The Earth Descend,19375,6197,267000,,,1
29595,Død,19376,6172,229120,,,0
29596,The Sign Of The Unholy Cross,19040,6246,420373,,,0
29597,Gods Hideous Creation,18878,6176,208281,,,1
29598,The Time of Revenge,19272,6333,289586,,,0
29599,Día De Muertos,19377,6368,228217,,,0
29600,Annihilation,19378,6296,280666,,,0
29601,Sendero Siniestro,19379,6369,155600,,,1
29602,Cannibalistic Infancy,18837,6149,136100,,,0
29603,Hominis Nocturna,19380,6158,322333,,,0
29604,Blinde Wut,19381,6370,242360,,,0
29605,Likeim,19382,6335,165030,,,0
29606,"Vinger som tok oss over en brennende himmel, vinger som tok oss hjem",19191,6299,760138,,,0
29607,Serum 141,19383,6149,230600,,,1
29608,Wer hat Angst vor Einsamkeit?,19384,6371,374640,,,0
29609,Decrepit Christ,19385,6321,173543,,,0
29610,Cursed Unholy,19386,6372,398666,,,0
29611,Morbid Fascination Of Death,19387,6335,148800,,,0
29612,Alma Mater,19388,6152,411506,,,0
29613,Lunar Nights,19389,6335,394373,,,1
29614,Defiled in Iniquity,19112,6275,188312,,,0
29615,The Cross,19137,6137,196853,,,0
29616,Likbør,19010,6179,492434,,,0
29617,Demonic Incarnate,19299,6320,351800,,,0
29618,Stand Tall in Fire,18916,6191,489333,,,0
29619,Antichrist Siege Machine,19112,6275,311718,,,0
29620,The Scope Of Obsession,19390,6269,175906,,,0
29621,Phantoms of Mortem Tales,19380,6158,335293,,,0
29622,Bergagasten,18975,6151,310213,,,0
29623,The Pentagram Burns,18857,6131,384946,,,0
29624,Nocturnal Flare,18857,6131,433946,,,0
29625,Ondskapens Galakse,18888,6139,333506,,,0
29626,Wolverine Blues,19391,6174,132093,,,0
29627,Cliffs Of Dover - Instrumental,19392,6373,249767,,,0
29628,People Change,19393,6374,212853,,,0
29629,Whiskey Lullaby,19394,6375,260826,,,0
29630,When You Say Nothing At All,19395,6376,260800,,,0
29631,John,19396,6377,175466,,,0
29632,Interstate 8,19397,6378,254026,,,0
29633,Hangin’ Around,19398,6379,171506,,,0
29634,Colorado,19399,6380,209346,,,0
29635,Empire,19400,6381,203053,,,0
29636,White Freightliner,19401,6382,207000,,,0
29637,Falling Man,19402,6379,194333,,,0
29638,Burn Them,19403,6383,201226,,,0
29639,Lawdog,19404,6384,288720,,,0
29640,Blue Ridge Cabin Home,19405,6385,175800,,,0
29641,Drinkin’ Alone,19398,6379,160346,,,0
29642,We All Get Lonely,19406,6381,238040,,,0
29643,Demons,19403,6383,249280,,,0
29644,River Runs Red,19398,6379,240733,,,0
29645,Glad I’m Gone,19402,6379,179186,,,0
29646,Float On,19397,6378,253640,,,0
29647,Holding,19407,6386,537106,,,0
29648,Gracefully Facedown,19408,6387,251346,,,0
29649,Mountain,19409,6388,297640,,,0
29650,Help You,19410,6381,193586,,,0
29651,Ocean Breathes Salty,19397,6378,258760,,,0
29652,Road To Nowhere - Live,19411,6383,282253,,,0
29653,Aces and Twos,19408,6387,190680,,,0
29654,Burlesque Desert Window,19412,6381,179573,,,0
29655,Midnight Tears,19413,6379,177920,,,0
29656,Rise Sun,19414,6380,206276,,,0
29657,Funky Mountain Fogdown,19415,6389,150373,,,0
29658,40 Miles from Denver,19416,6386,226586,,,0
29659,Brown-Eyed Women - Live,19417,6381,342469,,,0
29660,Snowin' On Raton,19418,6384,230746,,,0
29661,"Lonesome, On'ry and Mean",19419,6390,312866,,,0
29662,Old Man,19420,6391,191360,,,0
29663,Winter In My Heart,19421,6392,294960,,,0
29664,Winter In My Heart,19422,6392,294960,,,0
29665,Gravity,19423,6380,221640,,,0
29666,Drinkin in the Morning,19424,6381,225946,,,0
29667,Winter In My Heart,19425,6392,294960,,,0
29668,Winter In My Heart,19426,6392,294960,,,0
29669,Winter In My Heart,19427,6392,294960,,,0
29670,Arlington,19420,6391,294160,,,0
29671,Sweet Afton,19428,6393,337906,,,0
29672,"O Come, O Come, Emmanuel",19429,6394,244880,,,0
29673,Cincinnati Dancing Pig,19430,6395,169866,,,0
29674,You Put The Hurt On Me,19431,6379,224786,,,0
29675,Higher Than The Wall,19431,6379,227480,,,0
29676,"Guitars, Whiskey, Guns And Knives",19431,6379,154293,,,0
29677,Ain't the Same,19432,6396,183840,,,0
29678,Beaumont Rag,19433,6397,124333,,,0
29679,The Boxer feat. Mumford & Sons and Paul Simon,19434,6398,245106,,,0
29680,Ole Slew Foot,19435,6399,154960,,,0
29681,Texas,19436,6377,184939,,,0
29682,Solid Ground,19437,6400,242613,,,0
29683,Fall Like Rain,19438,6401,262640,,,0
29684,Life is Good on the Open Road,19406,6381,203026,,,0
29685,Duluth,19400,6381,183133,,,0
29686,"Hickory, Walnut & Pine",19439,6402,203666,,,0
29687,Never and Always,19440,6403,236253,,,0
29688,Samson's Wine,19441,6404,515853,,,0
29689,Run Little Rabbit Run,19442,6405,99960,,,0
29690,Ophelia - Live,19443,6403,219906,,,0
29691,Colorado Hipster Beard,19437,6400,243640,,,0
29692,Choctaw Hayride,19444,6376,190866,,,0
29693,Blackjack County Chains,19445,6406,206066,,,0
29694,Don't Lie,19446,6383,317133,,,0
29695,Old Man & Me,19447,6407,177000,,,0
29696,Speak,19448,6393,241348,,,0
29697,HoBo,19449,6408,227440,,,0
29698,Lies & Money,19436,6377,216229,,,0
29699,Run or Die,19450,6383,255721,,,0
29700,All Aboard,19451,6406,238560,,,0
29701,Forgive,19402,6379,243360,,,0
29702,East Virginia Fast,19452,6379,128759,,,0
29703,Long Hot Summer Days,19453,6409,288760,,,0
29704,Levi,19454,6410,170186,,,0
29705,Widower's Heart,19455,6381,333746,,,0
29706,Separate,19410,6381,213760,,,0
29707,When In Rome,19456,6393,255693,,,0
29708,Caney Fork River,19457,6411,181920,,,0
29709,Drowning (... Again),19458,6388,281413,,,0
29710,In The Gravel Yard,19459,6412,185546,,,0
29711,Trains I Missed,19460,6411,228853,,,0
29712,I Know You Rider,19461,6383,500893,,,0
29713,Wrong Way Street,19424,6381,210266,,,0
29714,Sea Of Heartbreak,19462,6413,188266,,,0
29715,East Virginia Blues,19460,6411,172133,,,0
29716,Mending the Fence,19463,6414,370746,,,0
29717,For Good Again,19408,6387,272333,,,0
29718,Burning Georgia Down,19464,6411,233600,,,0
29719,Here She Goes,19398,6379,205720,,,0
29720,Black-Eyed Susan,19418,6384,221960,,,0
29721,Where the Rivers Run Cold,19399,6380,196613,,,0
29722,Lonely And Being Alone,19402,6379,182880,,,0
29723,When A Heart Breaks,19402,6379,227920,,,0
29724,1901: A Canyon Odyssey,19423,6380,275973,,,0
29725,The Free Mexican Airforce,19465,6415,361226,,,0
29726,Groovin' Away,19466,6386,333986,,,0
29727,Your Love Amazes Me,19467,6416,233906,,,0
29728,Old Ties and Companions,19468,6417,188946,,,0
29729,When You Say Nothing At All,19469,6376,261120,,,0
29730,Blue Night,19470,6418,143800,,,0
29731,Last Chance,19471,6419,239346,,,0
29732,Revolution,19472,6380,301786,,,0
29733,I Went to Hollywood,19406,6381,152933,,,0
29734,Western Skies,19473,6418,162480,,,0
29735,Where Do My Bluebird Fly,19474,6419,251213,,,0
29736,High On A Mountain,19470,6418,186333,,,0
29737,Where Is Love Now,19475,6393,282040,,,0
29738,Guns Or Butter,19476,6420,212826,,,0
29739,Silver Light,19477,6381,264266,,,0
29740,Richest Man,19478,6411,182500,,,0
29741,Jeffrey's Hell,19479,6421,199453,,,0
29742,Good Land,19406,6381,171093,,,0
29743,Blue Sky and the Devil,19480,6381,280682,,,0
29744,Rock Salt & Nails,19481,6382,185000,,,0
29745,Poor Man,19482,6410,214600,,,0
29746,One More Night,19483,6394,109254,,,0
29747,Gate Crashers Suck,19484,6404,182893,,,0
29748,Tear It Down,19482,6410,131133,,,0
29749,Darkness and the Light,19400,6381,204040,,,0
29750,Reverend,19485,6383,333413,,,0
29751,Used To Call Me Baby,19486,6422,214213,,,0
29752,Ballad of Thunder Road,19487,6423,156600,,,0
29753,Jesus Come For Me,19452,6379,212133,,,0
29754,Moon Over Memphis,19488,6411,267226,,,0
29755,Dry Counties,19489,6424,224373,,,0
29756,Blue Virginia Blues,19490,6425,246266,,,0
29757,Don’t Weep For Me,19491,6412,208653,,,0
29758,Child of the Mississippi,19492,6410,300080,,,0
29759,Get It While You Can,19493,6426,323333,,,0
29760,Highway 40 Blues,19494,6427,190066,,,0
29761,Bonita And Bill Butler,19495,6376,243266,,,0
29762,Trailer Trash,19397,6378,250560,,,0
29763,No Idea,19446,6383,328253,,,1
29764,Going to California,19496,6414,258604,,,0
29765,Help Yourself,19408,6387,237840,,,0
29766,Foggy Mountain Top (with Mother Maybelle Carter),19497,6428,144160,,,0
29767,Too Much,19398,6379,222213,,,0
29768,China Cat Sunflower >,19461,6383,410773,,,0
29769,Mama Says No,19402,6379,178133,,,0
29770,This Time,19409,6388,205120,,,0
29771,Flicker & Shine,19492,6410,143200,,,0
29772,Saucy Sailor,19420,6391,191186,,,0
29773,Mayhayley's House,19498,6429,246663,,,0
29774,Day Before Temptation,19398,6379,190826,,,0
29775,Thunder And Lightning,19499,6429,169662,,,0
29776,On My Way Back To The Old Home,19500,6430,152800,,,0
29777,Rain,19501,6431,125027,,,0
29778,Daylight,19468,6417,193533,,,0
29779,Grapes On The Vine,19502,6432,196333,,,0
29780,Trail Of Sorrow,19503,6433,139440,,,0
29781,John,19504,6377,175466,,,0
29782,Little Birdie,19505,6434,119600,,,0
29783,Blackberry Blossom,19506,6435,159133,,,0
29784,Land,19507,6436,220000,,,0
29785,Summertime Rolls,19436,6377,114346,,,0
29786,All for Money,19508,6383,462660,,,0
29787,Run Rufus Run,19509,6437,208346,,,0
29788,Until I Sing,19510,6383,187479,,,0
29789,Union Man,19511,6412,214840,,,0
29790,Absence of Reason,19510,6383,257358,,,0
29791,No Rain - Bluegrass Rendition of Blind Melon,19512,6378,214543,,,0
29792,Hold On,19450,6383,181507,,,0
29793,Fall Too Fast,19513,6403,229226,,,0
29794,It's So Hard to Hold On,19514,6381,217960,,,0
29795,Handguns,19446,6383,227560,,,0
29796,Hard To Love,19482,6410,150866,,,0
29797,We Just Disagree,19515,6438,206320,,,0
29798,Country Boy,19494,6427,230226,,,0
29799,Do Harm,19508,6383,181267,,,0
29800,Riding The Danville Pike,19511,6412,128800,,,0
29801,Ooh La La,19516,6381,185093,,,0
29802,Room Without a Roof,19450,6383,267533,,,0
29803,Thunder Dan,19517,6439,191395,,,0
29804,Gomorrah,19518,6440,326546,,,0
29805,River Gap,19519,6441,332906,,,0
29806,Ain't It Enough,19454,6410,239266,,,0
29807,Are You Behind the Shining Star?,19477,6381,182840,,,0
29808,Stuck on Your Mind - Audiotree Live Version,19520,6407,257987,,,0
29809,The Girl From The Highlands,19521,6411,181687,,,0
29810,Falcon,19522,6408,299986,,,0
29811,Breakin' Thru,19523,6389,321106,,,0
29812,Burlesque Desert Window,19514,6381,179573,,,0
29813,The Whiskey or the Coal,19524,6442,195120,,,0
29814,Into the Fire,19525,6386,158779,,,0
29815,Cloud Valley,19414,6380,337012,,,0
29816,High Country,19526,6389,187430,,,0
29817,Sweetwater Sea,19485,6383,234866,,,0
29818,Again,19410,6381,195773,,,0
29819,Ashes of Yesterday,19398,6379,192413,,,0
29820,Country Girl,19527,6443,202000,,,0
29821,Brother John,19398,6379,221013,,,0
29822,Rambler's Anthem,19528,6386,173066,,,0
29823,Pumped up Kicks,19529,6444,222243,,,0
29824,Uncle Harvey's Plane,19530,6387,240440,,,0
29825,"Every Time You Say Goodbye - Live From The Louisville Palace, Kentucky / 2002",19531,6376,184893,,,0
29826,Reuben,19532,6385,120320,,,0
29827,Take Me Back,19533,6445,154200,,,0
29828,Little Sadie,19534,6446,155453,,,0
29829,The Gold Rush,19483,6394,166027,,,0
29830,I Still Haven't Found What I'm Looking For,19535,6445,212157,,,0
29831,Ohio,19536,6447,209253,,,0
29832,Big Mountain,19537,6448,269733,,,0
29833,Maybelle,19538,6449,139000,,,0
29834,Missing You,19394,6375,281306,,,0
29835,Worry for You,19510,6383,273114,,,0
29836,Sixteen Tons,19539,6395,155901,,,0
29837,Without A Word,19540,6450,238560,,,0
29838,Shuckin' The Corn,19541,6451,118000,,,0
29839,Restaurant Girl,19542,6452,281680,,,0
29840,Where The Soul Of Man Never Dies (feat. Billy Strings),19543,6453,150186,,,0
29841,In the Curve - Bonus Track,19544,6392,213706,,,0
29842,House Carpenter / Jerusalem Ridge,19483,6394,437658,,,0
29843,Chicken Reel,19545,6454,97506,,,0
29844,Unholy Water,19546,6455,204826,,,0
29845,Never Again,19547,6381,129946,,,0
29846,Stillhouse Road,19548,6456,177320,,,0
29847,"Swing Low, Sweet Chariot",19549,6457,137066,,,0
29848,Decades,19463,6414,358720,,,0
29849,Stacking Up The Rocks,19488,6411,150573,,,0
29850,House of Cards,19550,6389,316360,,,0
29851,Scotch & Chocolate,19456,6393,187906,,,0
29852,You Took All The Ramblin' Out Of Me,19551,6421,178906,,,0
29853,That Home Far Away,19552,6434,128639,,,0
29854,Walking on the Sun - Bluegrass Rendition of Smash Mouth,19512,6378,200820,,,0
29855,Don't Cuss the Fiddle,19493,6426,273413,,,0
29856,Raining In Virginia,19553,6458,180320,,,0
29857,Gone Gone Gone,19554,6459,264842,,,0
29858,Helena,19456,6393,285893,,,0
29859,Up And Around The Bend,19555,6460,214840,,,0
29860,I Should've Known Better,19448,6393,267573,,,0
29861,Free Born Man,19556,6461,290960,,,0
29862,No Expectations,19557,6386,602453,,,0
29863,Boatman's Dance,19558,6386,297813,,,0
29864,Murder of Crows,19508,6383,298134,,,0
29865,Steamboat Whistle Blues,19559,6409,205253,,,0
29866,Polar Opposites,19397,6378,206960,,,0
29867,The Bolton Stretch,19416,6386,165360,,,0
29868,Sitting On Top Of The World,19560,6429,119626,,,0
29869,Shadows,19561,6388,316800,,,0
29870,Left Me in a Hole,19416,6386,325120,,,0
29871,"Perfume, Powder And Lead",19562,6429,267986,,,0
29872,New Freedom Blues,19563,6384,265506,,,0
29873,Uncle Pen,19564,6427,145733,,,0
29874,"Oh, Atlanta - Live From The Louisville Palace, Kentucky / 2002",19531,6376,407040,,,0
29875,Cumberland Gap,19532,6385,116373,,,0
29876,Cowboy Man,19565,6462,151266,,,0
29877,Caroline,19566,6374,215040,,,0
29878,I And Love And You,19567,6392,300840,,,0
29879,Hit Parade Of Love,19568,6463,147053,,,0
29880,I Can't Go on This Way,19569,6402,123831,,,0
29881,Barry's Bounce,19570,6464,100413,,,0
29882,Centuries,19571,6378,237230,,,0
29883,Echo Park,19572,6414,231366,,,0
29884,Jerusalem Ridge,19573,6465,214426,,,0
29885,Clara,19574,6394,201386,,,0
29886,Rich/Poor,19547,6381,219120,,,0
29887,Midnight On The Highway,19470,6418,164693,,,0
29888,Big Sandy River,19573,6465,149226,,,0
29889,Cassidy - Live,19411,6383,580333,,,0
29890,Ginseng Sullivan,19506,6435,190933,,,0
29891,Passin' Thru,19575,6390,325181,,,0
29892,Cumberland River,19576,6466,197493,,,0
29893,John Hardy,19577,6467,209132,,,0
29894,Darling Girl,19578,6417,260825,,,0
29895,Gloryland,19579,6457,161386,,,0
29896,Spirit,19580,6403,258266,,,0
29897,"Rivers, Rains and Runaway Trains",19581,6411,179086,,,0
29898,Courage for the Road,19508,6383,542587,,,0
29899,Fixin' to Ruin,19450,6383,172085,,,0
29900,Little Bit Broken,19582,6403,227613,,,0
29901,Don't Break My Heart Again,19583,6468,214253,,,0
29902,Walk Beside Me,19584,6469,253520,,,0
29903,I'm Not Alone,19472,6380,307333,,,0
29904,Mystery Train,19585,6449,201040,,,0
29905,Pretty Daughter,19586,6470,156133,,,0
29906,While Waiting,19450,6383,204899,,,0
29907,Southbound,19419,6390,183053,,,0
29908,Deeper Well,19587,6391,319253,,,0
29909,Christmas Eve,19475,6393,262786,,,0
29910,Robot,19530,6387,235093,,,0
29911,Hard Line,19472,6380,220706,,,0
29912,Jug Band,19530,6387,211440,,,0
29913,Wagon Wheel - Live,19588,6410,244240,,,0
29914,It's a War,19410,6381,150693,,,0
29915,We Don't Grow Tobacco,19454,6410,234520,,,0
29916,Don't Make Me Get Up and Go,19589,6459,190789,,,0
29917,One More Dollar,19587,6391,318413,,,0
29918,Hard To Tell,19482,6410,195400,,,0
29919,Blue Mountain Hop,19590,6460,266133,,,0
29920,Old Barns,19461,6383,332920,,,0
29921,Pray Enough,19513,6403,212026,,,0
29922,Portland Bound,19591,6471,183066,,,0
29923,Won't Be Over You,19592,6429,186533,,,0
29924,Good Hearted Woman,19557,6386,243880,,,0
29925,When I Come Back Again,19424,6381,223173,,,0
29926,"Tiny Broken Heart - Live From The Louisville Palace, Kentucky / 2002",19531,6376,188400,,,0
29927,Wagon Wheel,19482,6410,232133,,,0
29928,Dawn is Coming,19570,6464,221840,,,0
29929,Night Singing,19593,6450,131248,,,0
29930,Dark Skies,19594,6375,143333,,,0
29931,Billy in the Low Ground,19595,6472,97000,,,0
29932,Can't Complain,19456,6393,334760,,,0
29933,Shadows,19596,6467,223600,,,0
29934,Red Rocking Chair,19597,6473,186000,,,0
29935,Rye Whiskey,19598,6405,159400,,,0
29936,Elko,19599,6474,539706,,,0
29937,Who Showed Who,19600,6453,202853,,,0
29938,Offering,19601,6392,222106,,,0
29939,Into the Fire,19602,6386,158779,,,0
29940,Locked Up,19603,6392,198066,,,0
29941,High Lonesome Sound,19604,6475,216543,,,0
29942,Down In The Valley,19605,6387,191030,,,0
29943,New & Improved,19510,6383,347071,,,0
29944,I Didn't Know,19606,6380,240893,,,0
29945,Some Old Day,19481,6382,151493,,,0
29946,Streetlight,19510,6383,381064,,,0
29947,Neon Tombstone,19607,6403,294933,,,0
29948,Wind On the Mountain,19608,6419,204240,,,0
29949,Over In The Gloryland,19609,6457,125280,,,0
29950,3rd Planet,19397,6378,265480,,,0
29951,Railroad Earth (OurVinyl Sessions),19610,6474,333586,,,0
29952,I Wanna Dance with Somebody,19611,6378,251760,,,0
29953,Pocahontas,19516,6381,270733,,,0
29954,Foggy Mountain Special,19612,6385,120840,,,0
29955,I Miss Billy The Kid,19613,6438,188880,,,0
29956,New Son/Burnt Iron,19410,6381,263773,,,0
29957,Summercamp,19399,6380,212626,,,0
29958,Jitterbug Love,19582,6403,201706,,,0
29959,Why Should The Fire Die?,19456,6393,170746,,,0
29960,Can't Make Time,19614,6383,285493,,,0
29961,Hanging By A Thread,19448,6393,246880,,,0
29962,My Sisters and Brothers,19615,6440,242392,,,0
29963,Tennessee Pusher,19616,6410,330653,,,0
29964,Ahead Of The Storm,19617,6412,206093,,,0
29965,Cheap Reward,19408,6387,190306,,,0
29966,Reuben's Train,19618,6454,214727,,,0
29967,Night on the River,19619,6380,213226,,,0
29968,Remember Me If I Forget,19522,6408,223320,,,0
29969,Old Man at the Mill,19620,6476,115333,,,0
29970,My First Lover,19621,6477,227840,,,0
29971,Doug's Tune,19620,6476,136266,,,0
29972,Uncle Pen - Single Version,19622,6478,163866,,,0
29973,Shakedown Street - Live,19623,6386,508680,,,0
29974,Your Baby Ain't Sweet Like Mine,19624,6443,180106,,,0
29975,Sister Rosetta Goes Before Us,19565,6462,195586,,,0
29976,Tree King Creek,19625,6479,251026,,,0
29977,Black Jack,19626,6480,122520,,,0
29978,Roanoke,19627,6481,84000,,,0
29979,Another Town,19628,6482,148066,,,0
29980,Collateral Damage,19508,6383,194267,,,0
29981,Julianne Johnson,19629,6483,153720,,,0
29982,He Bore It All,19630,6466,195933,,,0
29983,Linger - Bluegrass Rendition of the Cranberries,19512,6378,274955,,,0
29984,Daylight,19444,6376,243400,,,0
29985,Wild Bill Jones,19631,6408,176920,,,0
29986,Running Wild,19632,6406,142573,,,0
29987,Last Thing on My Mind,19483,6394,265184,,,0
29988,November Blues,19633,6392,364560,,,0
29989,Can't Look Away,19634,6403,269800,,,0
29990,Barefoot Floors,19635,6391,185906,,,0
29991,John Deere Tractor,19636,6425,268706,,,0
29992,Chicken Reel,19541,6451,126000,,,0
29993,Cluck Old Hen,19637,6376,154506,,,0
29994,Dry County >,19485,6383,343906,,,0
29995,Fortunes,19638,6414,247394,,,0
29996,Screams,19510,6383,257514,,,0
29997,Windshield 2/1: The Anthem - Live,19639,6383,434011,,,0
29998,Please Pardon Yourself,19640,6392,248586,,,0
29999,Might as Well,19641,6414,164995,,,0
30000,Give a Shit,19510,6383,296306,,,1
30001,Sunny Days,19642,6484,304640,,,0
30002,All About You,19643,6485,218689,,,0
30003,Heyday,19644,6429,188773,,,0
30004,House Carpenter,19448,6393,330560,,,0
30005,Seven Wonders,19448,6393,250120,,,0
30006,Worried About the Weather,19403,6383,271613,,,0
30007,Middle Of The Woods,19645,6486,159026,,,0
30008,Do It Alone,19508,6383,271214,,,0
30009,Kiss of Death,19486,6422,256146,,,0
30010,Gasoline,19410,6381,180466,,,0
30011,Beauty And The Mess,19448,6393,172400,,,0
30012,Dueling Banjos,19646,6487,184653,,,0
30013,Working Man's Blues,19408,6387,224026,,,0
30014,Nothing Short of Thankful,19640,6392,206000,,,0
30015,Richest Man,19647,6411,182326,,,0
30016,Kerosene,19403,6383,313773,,,0
30017,I'll Get Away,19399,6380,248920,,,0
30018,Gravity Rides Everything,19397,6378,285560,,,0
30019,Buffalo Nickel,19590,6460,278506,,,0
30020,Let 'Em Know I'm From Virginia,19648,6442,172693,,,0
30021,Nothing But A Whippoorwill,19649,6412,171906,,,0
30022,Your Love Is Like A Flower,19650,6430,180333,,,0
30023,Broken Cage,19561,6388,301160,,,0
30024,One Drop in the Bottle,19563,6384,295093,,,0
30025,The Wreck of the Old 97 (with The Foggy Mountain Boys),19651,6428,150226,,,0
30026,Manhattan,19652,6373,292600,,,0
30027,Dunno,19653,6464,284947,,,1
30028,Naomi Wise,19654,6488,177000,,,0
30029,June Apple,19655,6454,238120,,,0
30030,Reno Ride,19656,6472,65280,,,0
30031,Movies,19657,6414,261674,,,0
30032,Whisker Twitchin',19570,6464,61600,,,0
30033,Alex,19658,6394,299973,,,0
30034,Highway Side,19478,6411,132000,,,0
30035,My Florida Sunshine,19659,6489,182506,,,0
30036,Manzanita,19506,6435,287960,,,0
30037,Pellinore's Ride,19660,6490,232163,,,0
30038,Cut a Tooth,19510,6383,329719,,,0
30039,A Crooked Road,19661,6491,251586,,,0
30040,Sweet Carrie,19576,6466,137573,,,0
30041,Jerusalem Ridge,19662,6435,398960,,,0
30042,Twister (Devil's Dance),19663,6492,189035,,,0
30043,I Don't Know Why,19637,6376,165493,,,0
30044,Cold Feet,19446,6383,281880,,,0
30045,Sugar Please,19589,6459,241990,,,0
30046,Cold Virginia Rain,19664,6482,171560,,,0
30047,Busted in Utah,19665,6420,394866,,,0
30048,Sixteen Tons,19666,6493,255613,,,0
30049,Talking To Casey,19667,6485,151066,,,0
30050,Lord Don't Forsake Me,19668,6376,247733,,,0
30051,Motel In Memphis,19616,6410,265693,,,0
30052,Tennessee 1949,19490,6425,205906,,,0
30053,"Dark As The Night, Blue As The Day",19669,6475,231493,,,0
30054,I Wish I Was,19670,6392,316440,,,0
30055,Sleep with One Eye Open,19671,6494,195920,,,0
30056,Bottom Shelf,19458,6388,299840,,,0
30057,Any Old Road (Will Take You There),19672,6411,206280,,,0
30058,Next to the Trash,19658,6394,185053,,,0
30059,Dark Hollow,19673,6406,173813,,,0
30060,Long Way Down,19674,6379,224960,,,0
30061,Inside Out - Bluegrass Rendition of Eve 6,19512,6378,211025,,,0
30062,Another Night,19414,6380,233439,,,0
30063,A Letter to Seymour,19403,6383,134573,,,0
30064,The Way That I Do,19675,6471,220480,,,0
