dzr,artist,title,status,preview
3151773,Canned Heat,Going Up The Country (Remastered 2005),created,"https://cdnt-preview.dzcdn.net/api/1/1/4/9/3/0/493183d245c108f1aa4c4f168898022f.mp3?hdnea=exp=1760580967~acl=/api/1/1/4/9/3/0/493183d245c108f1aa4c4f168898022f.mp3*~data=user_id=0,application_id=42~hmac=bce55ec4d4597ea38da57df7261f2ea62900558c1455c729ef23eca38fa5c61c"
3151933,Bonnie Raitt,I Can't Make You Love Me,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/6/e/0/56e8514cac619c8b790b288ba377abe7.mp3?hdnea=exp=1760580967~acl=/api/1/1/5/6/e/0/56e8514cac619c8b790b288ba377abe7.mp3*~data=user_id=0,application_id=42~hmac=192856c7cdff7a2f3a47d6bf36591c2272023ea3472a0003346c13a005224033"
3151941,Bonnie Raitt,Lover's Will (Radio Edit),created,"https://cdnt-preview.dzcdn.net/api/1/1/e/4/c/0/e4c0e196157325942d333e69aa22d717.mp3?hdnea=exp=1760580968~acl=/api/1/1/e/4/c/0/e4c0e196157325942d333e69aa22d717.mp3*~data=user_id=0,application_id=42~hmac=ed8338cb0d82bb22da309ef338b7e4c65f06c4ccc82dcbdfbda28fa17776601e"
3151947,Richard Ashcroft,Buy It In Bottles,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/c/a/0/fca9a7cb3265a6b19642716ad9c7821a.mp3?hdnea=exp=1760580968~acl=/api/1/1/f/c/a/0/fca9a7cb3265a6b19642716ad9c7821a.mp3*~data=user_id=0,application_id=42~hmac=8689a6e70038ac0b364924a2240078972e23346b7df9b6d823c286e5feeb6e98"
3151951,Richard Ashcroft,Science Of Silence,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/7/a/0/a7af123199d9f7b42ca36493c4eb7e26.mp3?hdnea=exp=1760580969~acl=/api/1/1/a/7/a/0/a7af123199d9f7b42ca36493c4eb7e26.mp3*~data=user_id=0,application_id=42~hmac=c3e2152a9a737e247c559dccb711ff86a24573ae90238a1907f6e30035c5f1a1"
3151955,Richard Ashcroft,Nature Is The Law,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/2/f/0/72f73b1d39d8ca460ae59d7b5202a914.mp3?hdnea=exp=1760580969~acl=/api/1/1/7/2/f/0/72f73b1d39d8ca460ae59d7b5202a914.mp3*~data=user_id=0,application_id=42~hmac=2368ab9e2709c7f6d67e9da059400fd4511907d6aa5b9950deaf718a227d67d3"
3152010,Supergrass,Alright,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/5/1/0/5514799c737d6a5f9c9964211526aea1.mp3?hdnea=exp=1760580970~acl=/api/1/1/5/5/1/0/5514799c737d6a5f9c9964211526aea1.mp3*~data=user_id=0,application_id=42~hmac=1a1ddefe262e8be4fdfd220d3f6c897de2ea5684e05e8833b5e8b8e29e2fab03"
3152081,The Human League,"Love Action (12"" Version)",created,"https://cdnt-preview.dzcdn.net/api/1/1/5/e/b/0/5eb99185db62b0d444dd4b60be8a27c2.mp3?hdnea=exp=1760580970~acl=/api/1/1/5/e/b/0/5eb99185db62b0d444dd4b60be8a27c2.mp3*~data=user_id=0,application_id=42~hmac=90028cf5ea8eb12e5410f9dddddebc7fe18eeb568e006d8ec7236672db53ca64"
3152093,The Human League,Together In Electric Dreams,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/0/e/0/d0e41b10e021200e60c8a36a760540c2.mp3?hdnea=exp=1760580970~acl=/api/1/1/d/0/e/0/d0e41b10e021200e60c8a36a760540c2.mp3*~data=user_id=0,application_id=42~hmac=6c67978774171c09636c9b3694afa7559e191acd49c2ffeffc7412e9a376f69d"
3152107,Bryan Ferry,Don't Stop The Dance,exists,
3152122,Embrace,Retread,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/1/c/0/b1cd7c61ad3aa10d4b43eece063f7a52.mp3?hdnea=exp=1760580971~acl=/api/1/1/b/1/c/0/b1cd7c61ad3aa10d4b43eece063f7a52.mp3*~data=user_id=0,application_id=42~hmac=08e43dccbdbfe9d92eb498ed6495df213f80692285b2c051fb3b4c364cdae4af"
3152127,Embrace,That's All Changed Forever,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/e/6/0/ee64d7932e708a8036c6f4c5f81d8191.mp3?hdnea=exp=1760580971~acl=/api/1/1/e/e/6/0/ee64d7932e708a8036c6f4c5f81d8191.mp3*~data=user_id=0,application_id=42~hmac=de84d2dbd04d24ae9f56b37fc88999d93fbea6a8e04465f601654f85f3231d9b"
3152129,Embrace,The Good Will Out,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/3/c/0/03c4f565bd80af4f913528bf0f44f8fa.mp3?hdnea=exp=1760580972~acl=/api/1/1/0/3/c/0/03c4f565bd80af4f913528bf0f44f8fa.mp3*~data=user_id=0,application_id=42~hmac=dc39afd14704d467051bcee62a97c13a41691046c81eaf4b2ee137b0e8761272"
3152320,Babyshambles,Crumb Begging Baghead,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/a/1/0/9a136559ffd9e281c0ab4cf125c87706.mp3?hdnea=exp=1760580972~acl=/api/1/1/9/a/1/0/9a136559ffd9e281c0ab4cf125c87706.mp3*~data=user_id=0,application_id=42~hmac=61bcfb023937d2dd8dc98ca5fcaa946e46a187e56bda7c9db902822a22155166"
3152323,Babyshambles,There She Goes,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/b/a/0/aba9fadb2abb6ca032b2b6f2831968ca.mp3?hdnea=exp=1760580973~acl=/api/1/1/a/b/a/0/aba9fadb2abb6ca032b2b6f2831968ca.mp3*~data=user_id=0,application_id=42~hmac=bb313aa26dbc50a9bee258b6ce0170168dbf235d25370f9b7c5336778d3b67c3"
3152326,Babyshambles,Lost Art of Murder,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/5/4/0/e54f8950634a37369a178246f1fbab56.mp3?hdnea=exp=1760580973~acl=/api/1/1/e/5/4/0/e54f8950634a37369a178246f1fbab56.mp3*~data=user_id=0,application_id=42~hmac=88cc65cd9a881cac72cab2cb4da6f691bd3225b8ad7995107812901a2be24b7e"
3152327,The Kooks,See The Sun,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/d/3/0/6d3735dcf044807878a6d42d6aceff18.mp3?hdnea=exp=1760580973~acl=/api/1/1/6/d/3/0/6d3735dcf044807878a6d42d6aceff18.mp3*~data=user_id=0,application_id=42~hmac=eaca1f078ae42538ff18b555f7597102dda9ed62ee101609aa9746ac7a7f3c77"
3152329,The Kooks,Mr. Maker,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/a/f/0/0af6c8f1b8519c049fcb3c1bd3a4400d.mp3?hdnea=exp=1760580974~acl=/api/1/1/0/a/f/0/0af6c8f1b8519c049fcb3c1bd3a4400d.mp3*~data=user_id=0,application_id=42~hmac=2c0c89dde85cae7610ef92c37a9d4245bbf9ac2bfa08fcf2502aa66e0e54f759"
3152330,The Kooks,Do You Wanna,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/0/0/0/400a323d033bc216eca5b82525a2bf9d.mp3?hdnea=exp=1760580974~acl=/api/1/1/4/0/0/0/400a323d033bc216eca5b82525a2bf9d.mp3*~data=user_id=0,application_id=42~hmac=f88cc4ccf57ef2042368e3012921ffaf3b56be9844c20aead2bc00b893a7045c"
3152331,The Kooks,Gap,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/7/4/0/f7489378b2851a6cbe190c1504a397ee.mp3?hdnea=exp=1760580974~acl=/api/1/1/f/7/4/0/f7489378b2851a6cbe190c1504a397ee.mp3*~data=user_id=0,application_id=42~hmac=48cdf128b866f4023b3598e42adf2e78af844b43c476e2b72977b931b0a17cc6"
3152332,The Kooks,Love It All,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/f/4/0/4f4cb1661abc718a23f44d45b1ab9798.mp3?hdnea=exp=1760580975~acl=/api/1/1/4/f/4/0/4f4cb1661abc718a23f44d45b1ab9798.mp3*~data=user_id=0,application_id=42~hmac=3e1ca7b83857166f936bac7522261d97f26dffed2cfca9ffe1a2b96b046a8272"
3152333,The Kooks,Stormy Weather,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/4/3/0/043734bdf0487db97e1d93c61eb15531.mp3?hdnea=exp=1760580975~acl=/api/1/1/0/4/3/0/043734bdf0487db97e1d93c61eb15531.mp3*~data=user_id=0,application_id=42~hmac=50975cf115ceb003e5624595794911615fe505de3fafc2ac6e19c846e07e38b8"
3152334,The Kooks,Sway,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/4/1/0/541dfb3e60ef7091182bd4eef2865b32.mp3?hdnea=exp=1760580976~acl=/api/1/1/5/4/1/0/541dfb3e60ef7091182bd4eef2865b32.mp3*~data=user_id=0,application_id=42~hmac=fe0df7c9c794c2918f3b0bc261c898d24a05dc60954dc0351666ca62d1f17810"
3152336,The Kooks,Down To The Market,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/2/1/0/22114c93be08c083e6884de280a5c120.mp3?hdnea=exp=1760580976~acl=/api/1/1/2/2/1/0/22114c93be08c083e6884de280a5c120.mp3*~data=user_id=0,application_id=42~hmac=30769a0d7f40d750bd0f07f20051e4ae07e04ad7547af7577e61015425764b69"
3152337,The Kooks,One Last Time,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/0/f/0/80f0c786adf7aeb571e7beeffea596aa.mp3?hdnea=exp=1760580977~acl=/api/1/1/8/0/f/0/80f0c786adf7aeb571e7beeffea596aa.mp3*~data=user_id=0,application_id=42~hmac=53288c5649c3aceaade7455e915a9722b0cfc0ea65a7e951db436a4e8d81da1e"
3152338,The Kooks,Tick Of Time,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/a/2/0/2a23f401b64af44928aa6d6c72f30b14.mp3?hdnea=exp=1760580977~acl=/api/1/1/2/a/2/0/2a23f401b64af44928aa6d6c72f30b14.mp3*~data=user_id=0,application_id=42~hmac=4ed3f46f774664b0b7432a519a6c3dbe2d966ca00221492dfc5ee3e41ebb19d4"
3152569,mewithoutYou,"The Fox, The Crow And The Cookie",created,"https://cdnt-preview.dzcdn.net/api/1/1/b/a/5/0/ba5c314e5a70306a03162582a14cab2f.mp3?hdnea=exp=1760580977~acl=/api/1/1/b/a/5/0/ba5c314e5a70306a03162582a14cab2f.mp3*~data=user_id=0,application_id=42~hmac=d0b5918db345bcc6258c2401352c1f1962558f4ace1a5fff645a3f8352a56f4f"
3152573,mewithoutYou,Bullet To Binary (Pt. Two),created,"https://cdnt-preview.dzcdn.net/api/1/1/1/0/5/0/105370fb45ec44140abe97c3b9a9f01f.mp3?hdnea=exp=1760580978~acl=/api/1/1/1/0/5/0/105370fb45ec44140abe97c3b9a9f01f.mp3*~data=user_id=0,application_id=42~hmac=6587887510a7f8b9547bd5e433e26a99ccbf4c7ee1f563e3931d8b8f1d05a38f"
3153065,Kim Carnes,Bette Davis Eyes,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/1/4/0/914e316431b8f170cc514948cea067db.mp3?hdnea=exp=1760580978~acl=/api/1/1/9/1/4/0/914e316431b8f170cc514948cea067db.mp3*~data=user_id=0,application_id=42~hmac=1c956229d749d47968018a82441b7b897ea5830146d087c83df2234436023f13"
3153384,Wizzard,See My Baby Jive (2006 Remaster),created,"https://cdnt-preview.dzcdn.net/api/1/1/f/3/4/0/f34ea12966996905af780666f828dba7.mp3?hdnea=exp=1760580978~acl=/api/1/1/f/3/4/0/f34ea12966996905af780666f828dba7.mp3*~data=user_id=0,application_id=42~hmac=a9215e7233a163ffdc133fb26e4bf570a8464276a1334751fe66db0a2aeca875"
3154012,A Fine Frenzy,Whisper,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/c/b/0/5cb0c67222cc61d8cec7c8cd539aea68.mp3?hdnea=exp=1760580979~acl=/api/1/1/5/c/b/0/5cb0c67222cc61d8cec7c8cd539aea68.mp3*~data=user_id=0,application_id=42~hmac=2889c79dd77d98e5c35456121fcf80e958ad61c99243ac00cf7ec92d5e955ed8"
3154013,A Fine Frenzy,You Picked Me,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/d/9/0/2d9b25453a1f77cae9345008301259d4.mp3?hdnea=exp=1760580979~acl=/api/1/1/2/d/9/0/2d9b25453a1f77cae9345008301259d4.mp3*~data=user_id=0,application_id=42~hmac=9750b1c0b32a3df81e6943ba806139c0f17550e027ce0bae80041da2b00321e9"
3154014,A Fine Frenzy,Rangers,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/d/4/0/fd411053eb915ec9508cf88097a71f36.mp3?hdnea=exp=1760580980~acl=/api/1/1/f/d/4/0/fd411053eb915ec9508cf88097a71f36.mp3*~data=user_id=0,application_id=42~hmac=b19d7b7161cca0e4126b209c389df21388ee9c48c0b7cf3becbc98087cc2d8aa"
3154016,A Fine Frenzy,Think Of You,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/6/3/0/863e760eda6aabdfe0e2488e663df575.mp3?hdnea=exp=1760580980~acl=/api/1/1/8/6/3/0/863e760eda6aabdfe0e2488e663df575.mp3*~data=user_id=0,application_id=42~hmac=0934af082635059db77621ef87c8d0a83af1be7926a04e3e10bfde2f7d66a660"
3154017,A Fine Frenzy,Ashes And Wine,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/2/8/0/828e20e7b01f126ab002a2ce96062192.mp3?hdnea=exp=1760580980~acl=/api/1/1/8/2/8/0/828e20e7b01f126ab002a2ce96062192.mp3*~data=user_id=0,application_id=42~hmac=a725d494a938af8f8d940265b35f6f82065bdb5cc7b87a9b7a323cfb64649b1e"
3154019,A Fine Frenzy,Last Of Days,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/6/2/0/962a1720409355375c6da5b7cc303358.mp3?hdnea=exp=1760580981~acl=/api/1/1/9/6/2/0/962a1720409355375c6da5b7cc303358.mp3*~data=user_id=0,application_id=42~hmac=db83456a42e1effb813e0b1b17071d4e6adf1d33f8f9d20931d6e88a61a4d582"
3154020,A Fine Frenzy,Lifesize,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/4/c/0/54cdc04f15858c1dcd0f7a15cfa22f6a.mp3?hdnea=exp=1760580981~acl=/api/1/1/5/4/c/0/54cdc04f15858c1dcd0f7a15cfa22f6a.mp3*~data=user_id=0,application_id=42~hmac=62b3ed5d776ea799c35a5819d12d7cc30d11b227dcf89520e015e00202acb730"
3154021,A Fine Frenzy,Near To You,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/2/7/0/6270bdd86d143f540db8c819279eba70.mp3?hdnea=exp=1760580982~acl=/api/1/1/6/2/7/0/6270bdd86d143f540db8c819279eba70.mp3*~data=user_id=0,application_id=42~hmac=e84f55b475b92d5b4364d1fd8060ed7e2ef185cb0c51b2bf740d43df2e7e8fb8"
3154022,A Fine Frenzy,Hope For The Hopeless,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/b/c/0/ebc7b5c60add9050203bb89350a4ca13.mp3?hdnea=exp=1760580982~acl=/api/1/1/e/b/c/0/ebc7b5c60add9050203bb89350a4ca13.mp3*~data=user_id=0,application_id=42~hmac=88c7a59540fd5440bf97217981f152e441756280ee89d6964da67bf90bf68b1a"
3154437,Corinne Bailey Rae,Another Rainy Day,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/d/2/0/cd28248c5f311ceeb191008c312dd1ca.mp3?hdnea=exp=1760580982~acl=/api/1/1/c/d/2/0/cd28248c5f311ceeb191008c312dd1ca.mp3*~data=user_id=0,application_id=42~hmac=7d7c13e91970e45f79b02a8d253d86b3705e78e5f2a85f98307709aedcbe5d61"
3154862,R.E.M.,Gardening At Night (Alternate Vocal Mix),created,"https://cdnt-preview.dzcdn.net/api/1/1/9/a/d/0/9ad2a52650967d6f03ada1f161f1aa61.mp3?hdnea=exp=1760580983~acl=/api/1/1/9/a/d/0/9ad2a52650967d6f03ada1f161f1aa61.mp3*~data=user_id=0,application_id=42~hmac=31bf5e6aa686c881baa96b0635409e53d331f3ede833cf901505e143cf732c3c"
3154863,R.E.M.,Talk About The Passion,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/5/a/0/55a3f1938cd31338a83fa5ee84c4f0cc.mp3?hdnea=exp=1760580983~acl=/api/1/1/5/5/a/0/55a3f1938cd31338a83fa5ee84c4f0cc.mp3*~data=user_id=0,application_id=42~hmac=f3e2345b83ec12c7b6606a79b0bff81b2af71c20d9c09a0df6ce3c61e36d0c96"
3154866,R.E.M.,Can't Get There From Here,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/5/6/0/a568811ce10df2a428788f86e7c1dd2f.mp3?hdnea=exp=1760580983~acl=/api/1/1/a/5/6/0/a568811ce10df2a428788f86e7c1dd2f.mp3*~data=user_id=0,application_id=42~hmac=8d8b6820af2568f02357855498aec206611e04db46e6011c141100144b2c421d"
3155137,The Animals,We've Gotta Get out of This Place,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/2/b/0/32b5db308d5e143e3ac9ee28c6e1df64.mp3?hdnea=exp=1760580984~acl=/api/1/1/3/2/b/0/32b5db308d5e143e3ac9ee28c6e1df64.mp3*~data=user_id=0,application_id=42~hmac=27ac6d75f8dcdf78e42a8eef0160da5824f260d3e4071ad1b3db5f5a8b026caf"
3155147,The Animals,I Believe to My Soul,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/8/a/0/f8ae5586ec8e0bd570e066d0c4e98603.mp3?hdnea=exp=1760580984~acl=/api/1/1/f/8/a/0/f8ae5586ec8e0bd570e066d0c4e98603.mp3*~data=user_id=0,application_id=42~hmac=8cfa11d0027d591021ac4ed92b40582c0200aa563ea39e03cfaa94eae7d808a5"
3155150,The Animals,It's My Life,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/b/8/0/2b86e05429eb310895a96fa96817fa2b.mp3?hdnea=exp=1760580985~acl=/api/1/1/2/b/8/0/2b86e05429eb310895a96fa96817fa2b.mp3*~data=user_id=0,application_id=42~hmac=57627c13df9abf3b1a379d94a9db7f40c0f9b9af34c4685c86551dd3a49c4564"
3155356,Pat Benatar,We Belong,created,
3155743,Kylie Minogue,Come into My World (Fischerspooner Mix),created,"https://cdnt-preview.dzcdn.net/api/1/1/0/0/2/0/0028c197eecaca0eddd4a352e64f95f2.mp3?hdnea=exp=1760580985~acl=/api/1/1/0/0/2/0/0028c197eecaca0eddd4a352e64f95f2.mp3*~data=user_id=0,application_id=42~hmac=16caf785ee7272feeb4fa5adfef04316ddee1a366ab811ed5e285b2a393fccf2"
3155976,Daft Punk,The Prime Time of Your Life,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/0/0/2c05187e52462be0a71159d59660a9f0.mp3?hdnea=exp=1760580986~acl=/api/1/1/2/c/0/0/2c05187e52462be0a71159d59660a9f0.mp3*~data=user_id=0,application_id=42~hmac=7ae206a5d4a83e857506f2b3896e45bb9fc553fd792d1587d9a727e33e7474e7"
3156253,The Animals,I'm Crying,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/b/d/0/abd505e1258a6c5038a2699acbdec58c.mp3?hdnea=exp=1760580986~acl=/api/1/1/a/b/d/0/abd505e1258a6c5038a2699acbdec58c.mp3*~data=user_id=0,application_id=42~hmac=9edc63e3607b34fc7fb003a21c960f2730640aca1a209e67e7e7cf565b9ff396"
3156434,Gerry & The Pacemakers,Don't Let the Sun Catch You Crying,created,"https://cdnt-preview.dzcdn.net/api/1/1/1/f/6/0/1f6113970f732fc616cea0eb7d84d7a6.mp3?hdnea=exp=1760580986~acl=/api/1/1/1/f/6/0/1f6113970f732fc616cea0eb7d84d7a6.mp3*~data=user_id=0,application_id=42~hmac=849a291afb7250df35f4dd85d1ef35841e11535dce56774b8401c22ce1fc6f7b"
3156856,Culture Club,It's A Miracle,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/2/1/0/e21d42f5e57555e183329deba4263e0e.mp3?hdnea=exp=1760580987~acl=/api/1/1/e/2/1/0/e21d42f5e57555e183329deba4263e0e.mp3*~data=user_id=0,application_id=42~hmac=5fdc964812d5b2cec1056b19b38d4afe7a333712aa089056ba328ea7763bbdcf"
3156865,Boy George,The Crying Game,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/9/a/0/99a744dbfc301441973674d1ff712566.mp3?hdnea=exp=1760580987~acl=/api/1/1/9/9/a/0/99a744dbfc301441973674d1ff712566.mp3*~data=user_id=0,application_id=42~hmac=a0c38aced556931959fc0f798c58d946a8c7ec5e36ad0cef204e0b6fc8255839"
3156940,Feargal Sharkey,A Good Heart,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/7/7/0/977e37ac205d7201e81fa473340371f4.mp3?hdnea=exp=1760580987~acl=/api/1/1/9/7/7/0/977e37ac205d7201e81fa473340371f4.mp3*~data=user_id=0,application_id=42~hmac=8108b81b9d9d5cb3a6166d463ff43defbae6e94782230e8afbb2b827c76c9a7c"
3156968,Lenny Kravitz,Fly Away,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/5/f/0/e5fd281450fe56a6347b503a25a8e863.mp3?hdnea=exp=1760580988~acl=/api/1/1/e/5/f/0/e5fd281450fe56a6347b503a25a8e863.mp3*~data=user_id=0,application_id=42~hmac=8933bebdf8437c1a164dccefd7cca7c0a4fd52cac48d30df81d582f38e322252"
3157071,Lenny Kravitz,Can We Find A Reason?,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/0/d/0/80dad6e6e011e589b54bf5600e7d361a.mp3?hdnea=exp=1760580988~acl=/api/1/1/8/0/d/0/80dad6e6e011e589b54bf5600e7d361a.mp3*~data=user_id=0,application_id=42~hmac=7f27b6dcca00704f6b41f582d9dd1ea15b94b274bfb323fa899bab2bae4741f5"
3157459,Genesis,Throwing It All Away,created,
3157463,Genesis,Mama,created,
3157505,Gorillaz,Spitting Out The Demons,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/b/5/0/7b5cb889d9d9346823ce939d888b2711.mp3?hdnea=exp=1760580989~acl=/api/1/1/7/b/5/0/7b5cb889d9d9346823ce939d888b2711.mp3*~data=user_id=0,application_id=42~hmac=b0393be3adb111bcf3647c02e8e9b738d137e2cddaba3b1bb87836b9d04765d6"
3158004,The Kooks,Naive,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/4/3/0/c4383aa34c2b9fd29bb4bdd27c15ee71.mp3?hdnea=exp=1760580990~acl=/api/1/1/c/4/3/0/c4383aa34c2b9fd29bb4bdd27c15ee71.mp3*~data=user_id=0,application_id=42~hmac=4765e3c69289d2dadbb8ed51b6bc3c56fa1d7d395ca9a4fd1a822e322961e09d"
3158070,George McCrae,Rock Your Baby,created,
3158655,The Beach Boys,Surfer Girl (Mono),created,
3158992,Ultravox,Dancing With Tears In My Eyes,created,
3160142,Katy Perry,Hot N Cold,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/3/4/0/734a27aa091857b8a3b36d78c93291d8.mp3?hdnea=exp=1760580991~acl=/api/1/1/7/3/4/0/734a27aa091857b8a3b36d78c93291d8.mp3*~data=user_id=0,application_id=42~hmac=27d6cc439fed413d111d9ef1f875df1f6aad34771b96b107e0a42f8d688feb7f"
3163066,Eternal,Power of a Woman,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/6/a/0/a6a0838235724a177d2aa671dfdb4da4.mp3?hdnea=exp=1760580992~acl=/api/1/1/a/6/a/0/a6a0838235724a177d2aa671dfdb4da4.mp3*~data=user_id=0,application_id=42~hmac=e77f4867b16bb04ed998e3a2f4f992f0240adec5fa3b1b2321c6e99d0c94b8a8"
3163219,Generation X,Dancing With Myself,created,
3164073,Cherish,Amnesia,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/a/3/0/fa3d32801689c26904afea69eca7664a.mp3?hdnea=exp=1760580992~acl=/api/1/1/f/a/3/0/fa3d32801689c26904afea69eca7664a.mp3*~data=user_id=0,application_id=42~hmac=8e5ca7fe1318903b858631ba23a215b444d3d20664ef0121258a6790333a2600"
3164199,The Classics IV,Spooky,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/9/4/0/094662c9f6a5a0499ccf95543edbcc81.mp3?hdnea=exp=1760580993~acl=/api/1/1/0/9/4/0/094662c9f6a5a0499ccf95543edbcc81.mp3*~data=user_id=0,application_id=42~hmac=ed9aa992f053251f95d93e42695021e97aadd991f08653eeb8a1b2d6674f1bea"
3164427,J. Holiday,Ghetto,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/f/e/0/0fe611b4c8fa9e0a68077a2c31706b80.mp3?hdnea=exp=1760580993~acl=/api/1/1/0/f/e/0/0fe611b4c8fa9e0a68077a2c31706b80.mp3*~data=user_id=0,application_id=42~hmac=ec6aaa7cbbbc0bb712c515a7aac98ba4191aaaa5a8565ff5ad772c76f3e06481"
3164447,J. Holiday,Be With Me,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/2/b/0/e2b2de153cc7aafcb89615adcea13027.mp3?hdnea=exp=1760580994~acl=/api/1/1/e/2/b/0/e2b2de153cc7aafcb89615adcea13027.mp3*~data=user_id=0,application_id=42~hmac=f3638be6388a49dcc7139598efc35924c0b51aaf4e1f24467d60f10c64ad70b9"
3164485,Gorillaz,We Are Happy Landfill,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/e/a/0/6ea2f165bbfdbcfb18e3a446c05ec2de.mp3?hdnea=exp=1760580994~acl=/api/1/1/6/e/a/0/6ea2f165bbfdbcfb18e3a446c05ec2de.mp3*~data=user_id=0,application_id=42~hmac=6e6e6d9fd9fe05d20781719cf5eb6d3dd6c5547bb272ad9b480b9891d2b72b0b"
3164555,Gorillaz,People,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/c/9/0/dc989bc9db252f294603c55c4646bf84.mp3?hdnea=exp=1760580994~acl=/api/1/1/d/c/9/0/dc989bc9db252f294603c55c4646bf84.mp3*~data=user_id=0,application_id=42~hmac=561a37dd269f8e0615b7133710ec1361116619a2af5d6959742ca5e5a79c841f"
3164558,Gorillaz,Hong Kong,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/d/0/0/3d07b678f526fba2c4c82b1267b6aa3f.mp3?hdnea=exp=1760580995~acl=/api/1/1/3/d/0/0/3d07b678f526fba2c4c82b1267b6aa3f.mp3*~data=user_id=0,application_id=42~hmac=3e96a45087b89df3048558a0ce22acb19e47379fd23dadd43785017acf5271e5"
3164560,Gorillaz,Rockit,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/4/2/0/e42f397b696168bb4586673b31f55956.mp3?hdnea=exp=1760580995~acl=/api/1/1/e/4/2/0/e42f397b696168bb4586673b31f55956.mp3*~data=user_id=0,application_id=42~hmac=d4f84059ef8c3ab73071d5b6179d3629439e7d2d87bbee5a37039f82c32cc169"
3164565,Gorillaz,Don't Get Lost in Heaven (Original Demo),created,"https://cdnt-preview.dzcdn.net/api/1/1/3/0/1/0/3012c232cf2d390c8139f40590f8ddfc.mp3?hdnea=exp=1760580995~acl=/api/1/1/3/0/1/0/3012c232cf2d390c8139f40590f8ddfc.mp3*~data=user_id=0,application_id=42~hmac=910d04695697343309d461a0c38e46972beb6d9376b90b65bedf2fb8757346c3"
3164587,George Harrison,Got My Mind Set On You (Remastered 2004),created,
3164898,Lenny Kravitz,I'll Be Waiting,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/f/0/0/df04bee554d8481445195a40c5ca62cf.mp3?hdnea=exp=1760580996~acl=/api/1/1/d/f/0/0/df04bee554d8481445195a40c5ca62cf.mp3*~data=user_id=0,application_id=42~hmac=6b07f8843f03c33dcf0a90839afb5a8a7c110aa5fb522714365a258c2608fe55"
