dzr,artist,title,status,preview
541393,Electric Light Orchestra,Mr. Blue Sky,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/3/1/a/0/31a0ebba49df6e1c46cf3ca59f02608e.mp3?hdnea=exp=1760497570~acl=/api/1/1/3/1/a/0/31a0ebba49df6e1c46cf3ca59f02608e.mp3*~data=user_id=0,application_id=42~hmac=3d023efdf658ad606675d001b3ce8deba5928991f980ce8b791713c539f961a7"
541403,Kelly Rowland,Work (Freemasons Radio Edit),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/c/7/1/0/c71fb20ef0626632a954e181d46cc222.mp3?hdnea=exp=1760497570~acl=/api/1/1/c/7/1/0/c71fb20ef0626632a954e181d46cc222.mp3*~data=user_id=0,application_id=42~hmac=0e8d5129d9dcae99ce67c3adb4feb5f029e5020ee112dc7277c22894afe4be7b"
541855,Dolly Parton,9 to 5,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/6/2/a/0/62adee9ea3586d13e524747e6fa98e14.mp3?hdnea=exp=1760497570~acl=/api/1/1/6/2/a/0/62adee9ea3586d13e524747e6fa98e14.mp3*~data=user_id=0,application_id=42~hmac=db53e01d28cf4b88eae35e896ddce49ae77f845c0d5a87fa781887d0a32f7577"
541959,Mandy Moore,Drop The Pilot,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/e/3/d/0/e3dab34030e35712e0c6f113a5a6b331.mp3?hdnea=exp=1760497571~acl=/api/1/1/e/3/d/0/e3dab34030e35712e0c6f113a5a6b331.mp3*~data=user_id=0,application_id=42~hmac=921e0d5ad5d50ab99b342ecf074d4528fe237d8e80c3b81f441a598f85935178"
541961,Mandy Moore,One Way Or Another,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/c/a/2/0/ca25baba180596faec4a6cf072b1b9b4.mp3?hdnea=exp=1760497571~acl=/api/1/1/c/a/2/0/ca25baba180596faec4a6cf072b1b9b4.mp3*~data=user_id=0,application_id=42~hmac=7b26b505e6ac1cdcdc23fb565a3c9af6c08cfca836cfc50e44178f144aea7616"
541962,Mandy Moore,Breaking Us In Two,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/9/f/7/0/9f7e3bc498e993b6e493a5e51fc70404.mp3?hdnea=exp=1760497576~acl=/api/1/1/9/f/7/0/9f7e3bc498e993b6e493a5e51fc70404.mp3*~data=user_id=0,application_id=42~hmac=67d671939c5f6c549097a3a2d7fe11e278ed903a35206a3983280a1ba3d70097"
544934,Luther Vandross,Don't Want To Be A Fool (Album Version),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/e/5/d/0/e5d85feff8667e9e53a8065da54c83b6.mp3?hdnea=exp=1760497576~acl=/api/1/1/e/5/d/0/e5d85feff8667e9e53a8065da54c83b6.mp3*~data=user_id=0,application_id=42~hmac=623aae35967dcde8396222aa150e6c612028bad13adafc9d63e0a2835a01a58b"
545245,Lemar,If There's Any Justice,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/4/9/2/0/4925935d4725ec7497f3f387a62fdabc.mp3?hdnea=exp=1760497577~acl=/api/1/1/4/9/2/0/4925935d4725ec7497f3f387a62fdabc.mp3*~data=user_id=0,application_id=42~hmac=26224073023e1502dbd19899419dcd92e6605938af01507234f342af681ba7d9"
545253,Lemar,I Believe In A Thing Called Love,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/3/6/3/0/363c6722860a5e6e5ba037a76909eae0.mp3?hdnea=exp=1760497577~acl=/api/1/1/3/6/3/0/363c6722860a5e6e5ba037a76909eae0.mp3*~data=user_id=0,application_id=42~hmac=7eb3d8fe86ded04b679bab1b7f74fb6d3615556294f56227277c398f4973f3f6"
545493,Jamiroquai with Beverley Knight,Love Foolosophy (Radio Edit),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/c/7/c/0/c7c9fd8f8d3d20ed1b2e5501c5c71e69.mp3?hdnea=exp=1760497577~acl=/api/1/1/c/7/c/0/c7c9fd8f8d3d20ed1b2e5501c5c71e69.mp3*~data=user_id=0,application_id=42~hmac=f88bf45fb9f673506a9857ef7f96a8db4113e7e39830ba76cf06e657f0a9957e"
546089,Clannad,Theme from Harry's Game (Remastered),would_create,
546090,Clannad,"I Will Find You (Theme from ""The Last of the Mohicans"")",would_create,
546130,Kelly Clarkson,Because of You,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/5/1/9/0/51903d4fda619918a6a3cf59f6c9ff58.mp3?hdnea=exp=1760497579~acl=/api/1/1/5/1/9/0/51903d4fda619918a6a3cf59f6c9ff58.mp3*~data=user_id=0,application_id=42~hmac=8005c59c7187ffe09f01ef793b0f002019fac4d93592134d34d9a5f67e02d5b8"
546371,The Coral,Careless Hands,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/4/3/5/0/435edd0bf8522d83c3f24d422485a8f0.mp3?hdnea=exp=1760497579~acl=/api/1/1/4/3/5/0/435edd0bf8522d83c3f24d422485a8f0.mp3*~data=user_id=0,application_id=42~hmac=48b4900159ea89b735b372074f6637555ae3c19f55d6c83eb96905db38b29951"
546575,System of a Down,Soldier Side,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/7/2/3/0/723e788d4415d61678ddf4f739d5cd16.mp3?hdnea=exp=1760497580~acl=/api/1/1/7/2/3/0/723e788d4415d61678ddf4f739d5cd16.mp3*~data=user_id=0,application_id=42~hmac=237bb70f8cb1016847383ef9757e51f8ad334f258945ff61676e8e5482b9d8a1"
546576,System of a Down,Stealing Society,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/3/c/f/0/3cf808b14a87671ee464d154bef4b475.mp3?hdnea=exp=1760497580~acl=/api/1/1/3/c/f/0/3cf808b14a87671ee464d154bef4b475.mp3*~data=user_id=0,application_id=42~hmac=bd624d3400ccda1c155e3219f8a0d60ef8d877a2d64e81075e0374480876d11e"
546578,System of a Down,Lonely Day,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/0/3/8/0/038eb2b8a8a31e9adee4c09e7197308c.mp3?hdnea=exp=1760497580~acl=/api/1/1/0/3/8/0/038eb2b8a8a31e9adee4c09e7197308c.mp3*~data=user_id=0,application_id=42~hmac=e108c4c0440b27c04a92088c848d1744bfe15b0a67db343b0460d69fd7669c6c"
546790,Air Supply,All Out of Love,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/2/a/1/0/2a1851738532a3e0e7dd2e3650b584f8.mp3?hdnea=exp=1760497582~acl=/api/1/1/2/a/1/0/2a1851738532a3e0e7dd2e3650b584f8.mp3*~data=user_id=0,application_id=42~hmac=680a49c9a25a66bc5ad4a55ecddc2d23c685ed411d05dbdd9e56f3ae417a141d"
546826,DJ Jazzy Jeff & The Fresh Prince,Summertime,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/8/f/b/0/8fbcd0877cd64f671698b2cc1c9e04ee.mp3?hdnea=exp=1760497582~acl=/api/1/1/8/f/b/0/8fbcd0877cd64f671698b2cc1c9e04ee.mp3*~data=user_id=0,application_id=42~hmac=88623051d495f1c4179d4214a0487145fc4443d2d7b473cffffbc0e060cfdf02"
546926,Anti-Flag,Emigre,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/b/e/7/0/be7677464c4acd09e6e8fa585ead432b.mp3?hdnea=exp=1760497583~acl=/api/1/1/b/e/7/0/be7677464c4acd09e6e8fa585ead432b.mp3*~data=user_id=0,application_id=42~hmac=1b44c3642173cd3b2725ce00ef5c1d405f28428de4d91c17e624b0a463bc8aad"
546931,Anti-Flag,State Funeral,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/2/9/f/0/29fabf920ee663026e6897377f5e143b.mp3?hdnea=exp=1760497583~acl=/api/1/1/2/9/f/0/29fabf920ee663026e6897377f5e143b.mp3*~data=user_id=0,application_id=42~hmac=3348fe3f2ca9f0cbd3476887b93846733687703cafb5c5caea8ece0ed4b241e9"
546934,Anti-Flag,The W.T.O. Kills Farmers (Dirty Version),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/4/7/0/a4729098ec1c09afdb9a9d9cf39021cc.mp3?hdnea=exp=1760497584~acl=/api/1/1/a/4/7/0/a4729098ec1c09afdb9a9d9cf39021cc.mp3*~data=user_id=0,application_id=42~hmac=152c2f02f5c3d1494c87ff66fbe928c391197baa2b889f18ebcd1053d4474893"
546935,Anti-Flag,Cities Burn,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/e/a/0/0/ea0d858df0d6ef400aad8fe5a355d361.mp3?hdnea=exp=1760497584~acl=/api/1/1/e/a/0/0/ea0d858df0d6ef400aad8fe5a355d361.mp3*~data=user_id=0,application_id=42~hmac=735eb1b27102c96576ca0ec3a3f344ac8f07d5d635b438062614b68cd430491d"
547229,Citizen Cope,Bullet and a Target,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/d/4/0/ad46cfc434787c0c06f167b28ecdc87a.mp3?hdnea=exp=1760497584~acl=/api/1/1/a/d/4/0/ad46cfc434787c0c06f167b28ecdc87a.mp3*~data=user_id=0,application_id=42~hmac=6dc3fca9a1bd2ffa2d8a9dfccc34152a070fc75e9f75ed5c625a241d9ce6cfe0"
547230,Citizen Cope,Hurricane Waters,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/7/4/2/0/74223b1e26ba1303d04579fb3e2cdc88.mp3?hdnea=exp=1760497585~acl=/api/1/1/7/4/2/0/74223b1e26ba1303d04579fb3e2cdc88.mp3*~data=user_id=0,application_id=42~hmac=7165fe0c0fc29e4f9f3aac470d367226fcac1632ae3a4814f7fa59f71054cd60"
547392,Harry Nilsson,Spaceman,would_create,
547513,Pearl Jam,Gone,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/4/2/c/0/42cfe6e671ea1069f5441fa0c03bc1a0.mp3?hdnea=exp=1760497586~acl=/api/1/1/4/2/c/0/42cfe6e671ea1069f5441fa0c03bc1a0.mp3*~data=user_id=0,application_id=42~hmac=931755ea53d3c4f0f1aa5f11fca45a42625dff2a2bae9392d842d3f2eb03a5f5"
547517,Pearl Jam,Inside Job,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/8/d/a/0/8dad6bb61831f0c441031c410b33cb07.mp3?hdnea=exp=1760497586~acl=/api/1/1/8/d/a/0/8dad6bb61831f0c441031c410b33cb07.mp3*~data=user_id=0,application_id=42~hmac=17360e4f8679e3c012dae17a4214bb9712ee60f5ceb76c81f65fe5f0ef1e9bdb"
547878,Jim Reeves,Snowflake,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/d/1/6/0/d169b4ab5b587fd23c8ea9b0130c3428.mp3?hdnea=exp=1760497587~acl=/api/1/1/d/1/6/0/d169b4ab5b587fd23c8ea9b0130c3428.mp3*~data=user_id=0,application_id=42~hmac=c680011e81ce66fadeb34d92b67128b38931d6701ec2b452f52959cddacefc49"
548195,The Zutons,It's The Little Things We Do,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/c/9/9/0/c992c0ad292ab624d5eb39058a29d761.mp3?hdnea=exp=1760497587~acl=/api/1/1/c/9/9/0/c992c0ad292ab624d5eb39058a29d761.mp3*~data=user_id=0,application_id=42~hmac=b3968019d3168271e12e9d328fea30390da7111a34e99cc153d461f61dea87e7"
548196,The Zutons,Valerie,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/4/3/f/0/43fe98d0b553ebd247fc7d76160d3274.mp3?hdnea=exp=1760497588~acl=/api/1/1/4/3/f/0/43fe98d0b553ebd247fc7d76160d3274.mp3*~data=user_id=0,application_id=42~hmac=014316d925b2af9782759544b104b1347711af9207e419594b33c04e265a4441"
548202,The Zutons,You've Got A Friend In Me,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/d/6/0/ad689f2efe257165bd61c6dede502e30.mp3?hdnea=exp=1760497588~acl=/api/1/1/a/d/6/0/ad689f2efe257165bd61c6dede502e30.mp3*~data=user_id=0,application_id=42~hmac=5f37d6a393d5bc05649b09bd06836cd95e690a75d7e1d0e8505eea6a058a5b63"
548274,Shayne Ward,That's My Goal,would_create,
548275,Shayne Ward,No Promises,would_create,
548276,Shayne Ward,Stand by Me,would_create,
548277,Shayne Ward,All My Life,would_create,
548283,Shayne Ward,Something Worth Living For,would_create,
548284,Shayne Ward,A Better Man,would_create,
548586,Matthew Sweet,Girlfriend,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/7/0/2c76415f734ee8c7b583876ebd6a6da7.mp3?hdnea=exp=1760497592~acl=/api/1/1/2/c/7/0/2c76415f734ee8c7b583876ebd6a6da7.mp3*~data=user_id=0,application_id=42~hmac=5b4b7dcee59165cce6ab008eadea6c8f6a958ec552fa032dc7efcd45cbb06f25"
548598,Matthew Sweet,Nothing Lasts,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/e/f/f/0/eff57ed94b2b967a8cccfb3208488cbe.mp3?hdnea=exp=1760497592~acl=/api/1/1/e/f/f/0/eff57ed94b2b967a8cccfb3208488cbe.mp3*~data=user_id=0,application_id=42~hmac=333bf30e8981d5bddbf7fe8f28f8d43f0f96a53708e0806d6f96678b9effe9d5"
548641,Imogen Heap,Headlock,would_create,
548642,Imogen Heap,Goodnight and Go,deezer_not_found,
548645,Imogen Heap,Hide and Seek,would_create,
548649,Imogen Heap,Just for Now,would_create,
548679,Billy Joel,Goodnight Saigon,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/1/8/3/0/183ccfa0553f3604b95ed5ba66791ae5.mp3?hdnea=exp=1760497602~acl=/api/1/1/1/8/3/0/183ccfa0553f3604b95ed5ba66791ae5.mp3*~data=user_id=0,application_id=42~hmac=d178eaa2a032a0c8f33302c392c2c217e893f7d6ac060f3bd7b38e50692dd27a"
549194,Opeth,Windowpane,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/c/0/b/0/c0bf564368cca516f8d350b4558d7451.mp3?hdnea=exp=1760497602~acl=/api/1/1/c/0/b/0/c0bf564368cca516f8d350b4558d7451.mp3*~data=user_id=0,application_id=42~hmac=5de311cb68280ea2751ff946ec120c27f4dbc9200e9ff6475e8ba22334827402"
549195,Opeth,In My Time of Need,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/7/a/0/0/7a0e72aafa66dadab421a9a79f88b160.mp3?hdnea=exp=1760497603~acl=/api/1/1/7/a/0/0/7a0e72aafa66dadab421a9a79f88b160.mp3*~data=user_id=0,application_id=42~hmac=95fbad6b410f14211a7c9bc504433126c62c340c1e5d03dae199e4d55cb9c26c"
549196,Opeth,Death Whispered a Lullaby,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/c/d/4/0/cd490a4a60459f6a389ee471964899dd.mp3?hdnea=exp=1760497603~acl=/api/1/1/c/d/4/0/cd490a4a60459f6a389ee471964899dd.mp3*~data=user_id=0,application_id=42~hmac=1a66780d3cc9e2d20c41214f731ac50b3367aa61492b546a85e89e0c9d3a6398"
549198,Opeth,Hope Leaves,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/c/0/0/ac0f4be1c4a6f64e1587a3a5a9fbb8c1.mp3?hdnea=exp=1760497604~acl=/api/1/1/a/c/0/0/ac0f4be1c4a6f64e1587a3a5a9fbb8c1.mp3*~data=user_id=0,application_id=42~hmac=b504e092f967e6a6ebecf2e4e3f9a8d3899a51566b24814557602291c76e5f36"
549199,Opeth,To Rid the Disease,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/2/0/aa203899a5acb85c07e4494cb8966b14.mp3?hdnea=exp=1760497604~acl=/api/1/1/a/a/2/0/aa203899a5acb85c07e4494cb8966b14.mp3*~data=user_id=0,application_id=42~hmac=b4139c2bdca30b2217637d0755be875972d5e5dd7fb5262b12beedf22adab840"
549232,Opeth,The Drapery Falls,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/8/d/6/0/8d65daab01db201eb2e8de5c678481c1.mp3?hdnea=exp=1760497605~acl=/api/1/1/8/d/6/0/8d65daab01db201eb2e8de5c678481c1.mp3*~data=user_id=0,application_id=42~hmac=f19518343b12cf9f2506ca3624d6702e1d8c84bc506bb3e9f7803d86e7e620b5"
549257,Cradle Of Filth,Funeral in Carpathia (Be Quick or Be Dead Version),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/f/9/5/0/f95eb603afad852b6cdf291f711875de.mp3?hdnea=exp=1760497605~acl=/api/1/1/f/9/5/0/f95eb603afad852b6cdf291f711875de.mp3*~data=user_id=0,application_id=42~hmac=f8a23d1424ef0a43b741c91bb5f49a2653f1729beeb163afbb4a7e98b1fbd89e"
549263,Cradle Of Filth,Lord Abortion,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/b/b/a/0/bba5aefad24b8dc7aa0f85af2d474327.mp3?hdnea=exp=1760497605~acl=/api/1/1/b/b/a/0/bba5aefad24b8dc7aa0f85af2d474327.mp3*~data=user_id=0,application_id=42~hmac=2265c52d0df1333539965623a263cd424811b2e24f4a775656f143b6546b6c04"
549801,Peter Tosh,Equal Rights,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/9/4/8/0/9485d46028a15d7fb4e263fb65205b87.mp3?hdnea=exp=1760497606~acl=/api/1/1/9/4/8/0/9485d46028a15d7fb4e263fb65205b87.mp3*~data=user_id=0,application_id=42~hmac=1152ab048d0f1523879c2c60b233e71ebc5064da9b0ea29c5ae571acd1576b52"
549834,Cock Robin,The Promise You Made,would_create,
549918,Bill Withers,Ain't No Sunshine,would_create,
549919,Bill Withers,I Want to Spend the Night,would_create,
549924,Bill Withers,Grandma's Hands,would_create,
550026,OutKast,Makes No Sense At All,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/0/7/0/a0778c3a423e1c86c06a2ab54e088031.mp3?hdnea=exp=1760497608~acl=/api/1/1/a/0/7/0/a0778c3a423e1c86c06a2ab54e088031.mp3*~data=user_id=0,application_id=42~hmac=c58ebe76f578d460bf9147c4a4f17c9bc173ab096b681fc0ad55599e8341bb30"
550032,OutKast,When I Look In Your Eyes,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/0/9/3/0/093c1968f2e0d127f64871f289ce55fa.mp3?hdnea=exp=1760497609~acl=/api/1/1/0/9/3/0/093c1968f2e0d127f64871f289ce55fa.mp3*~data=user_id=0,application_id=42~hmac=ebacec20af0cd1af81be03bdba392b8cac8978bd9e2ed8eeabf5cba94682ac76"
550034,OutKast,A Bad Note,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/f/5/7/0/f5782fbab9122ac88054f896d2958ba0.mp3?hdnea=exp=1760497609~acl=/api/1/1/f/5/7/0/f5782fbab9122ac88054f896d2958ba0.mp3*~data=user_id=0,application_id=42~hmac=48b0deb168a7fe5063ed099a649460490995bdd9bd4cc5b5b33267f1d87ab7fd"
550279,Kenny G,If I Ain't Got You,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/2/d/3/0/2d3aae24e524271328fed3cbe9676698.mp3?hdnea=exp=1760497609~acl=/api/1/1/2/d/3/0/2d3aae24e524271328fed3cbe9676698.mp3*~data=user_id=0,application_id=42~hmac=a7a1c018622711f05ce62e58473ac550c6eab0bf14508727ef3fa9cd298fe31f"
550302,Frankie Laine,High Noon (Do Not Forsake Me),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/f/5/c/0/f5cd0ae263e0c123a0a515fddf97ac4c.mp3?hdnea=exp=1760497610~acl=/api/1/1/f/5/c/0/f5cd0ae263e0c123a0a515fddf97ac4c.mp3*~data=user_id=0,application_id=42~hmac=24c9d163136ed3dcfc949b78e67e6e21f1b00b257d32062b371c1c4e800856d1"
551620,Ozzy Osbourne,Lay Your World on Me,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/f/9/6/0/f96ec4246e990459e38165651d67c048.mp3?hdnea=exp=1760497610~acl=/api/1/1/f/9/6/0/f96ec4246e990459e38165651d67c048.mp3*~data=user_id=0,application_id=42~hmac=6e0adbd97752466e34f503bc4b60d2f89e137b24fc109ea61989eb04b56dc64e"
551623,Ozzy Osbourne,11 Silver,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/a/3/1/0/a3187c1f1c5b5f78a615dcc8921f3574.mp3?hdnea=exp=1760497611~acl=/api/1/1/a/3/1/0/a3187c1f1c5b5f78a615dcc8921f3574.mp3*~data=user_id=0,application_id=42~hmac=744d58c11a7b9a0631bea0ff05d42899536e217000eba885322027c266176e9c"
552108,Mumm-Ra,She's Got You High,would_create,
552448,Scorpions,Love Will Keep Us Alive,would_create,
552888,L'Aura,The Doors,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/2/7/6/0/2769a8cf83a232efe79640d1e7a7954b.mp3?hdnea=exp=1760497612~acl=/api/1/1/2/7/6/0/2769a8cf83a232efe79640d1e7a7954b.mp3*~data=user_id=0,application_id=42~hmac=712051d927845832d210b6a5f7f55ac6679f7be5d7eeeeb6f42293b38ac886c9"
553373,The Coral,Put the Sun Back,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/7/e/3/0/7e3b07c46b64015c5290abfe2195e985.mp3?hdnea=exp=1760497613~acl=/api/1/1/7/e/3/0/7e3b07c46b64015c5290abfe2195e985.mp3*~data=user_id=0,application_id=42~hmac=05919253be110df27fe8fcdd5231cd12632d8b45ca502d8224cabc4bb6ab4a11"
553376,The Coral,In the Rain,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/e/0/2ce73ea1f4e1be264f01c3193d4d3e8e.mp3?hdnea=exp=1760497613~acl=/api/1/1/2/c/e/0/2ce73ea1f4e1be264f01c3193d4d3e8e.mp3*~data=user_id=0,application_id=42~hmac=74406a14d3a61ad86467cb5f3c36d3eea832cdde353f05aaeed9885722b7a9af"
553380,The Coral,She's Got a Reason,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/1/5/2/0/152b8dd0d642134e37b7d966f95b6e36.mp3?hdnea=exp=1760497614~acl=/api/1/1/1/5/2/0/152b8dd0d642134e37b7d966f95b6e36.mp3*~data=user_id=0,application_id=42~hmac=62482a86377beae9622de28f67398847a261c1cab6a2fa013b92f50649145a88"
555643,Michael Jackson,P.Y.T. (Pretty Young Thing),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/f/e/1/0/fe1457168c32d749da5089dca9ad6034.mp3?hdnea=exp=1760497614~acl=/api/1/1/f/e/1/0/fe1457168c32d749da5089dca9ad6034.mp3*~data=user_id=0,application_id=42~hmac=40256f3b00e01abe88618e7be847da8ea98f9aa9ca53a3717e151798302a61aa"
555804,SWV,You're the One,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/4/c/f/0/4cfbbd92fa43b9a9f1ecfc60c17ca6a0.mp3?hdnea=exp=1760497615~acl=/api/1/1/4/c/f/0/4cfbbd92fa43b9a9f1ecfc60c17ca6a0.mp3*~data=user_id=0,application_id=42~hmac=679b65b792cc823d6f7c0bfbc97da1fe0684e012d6c12beb6ec9a6636ce1d5e3"
555805,SWV,Right Here (Human Nature Radio Mix),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/6/a/5/0/6a516d424408c4870c4dccfaedda36c6.mp3?hdnea=exp=1760497615~acl=/api/1/1/6/a/5/0/6a516d424408c4870c4dccfaedda36c6.mp3*~data=user_id=0,application_id=42~hmac=c0b04a61e11619e23a47c89994c1a0bf9bebd90e440357168d5733a0745a648e"
556250,Luther Vandross,Love Won't Let Me Wait,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/5/7/5/0/575cdd2839aa02711f5586dbd4f69f8d.mp3?hdnea=exp=1760497616~acl=/api/1/1/5/7/5/0/575cdd2839aa02711f5586dbd4f69f8d.mp3*~data=user_id=0,application_id=42~hmac=09c230aa57de3d3065d10134b4ae5baa537f2394cce06dc5fe7914a64ed475f6"
556807,Mudvayne,Determined,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/6/0/b/0/60b0cf24a75b85d508d3c19d0c9c4274.mp3?hdnea=exp=1760497616~acl=/api/1/1/6/0/b/0/60b0cf24a75b85d508d3c19d0c9c4274.mp3*~data=user_id=0,application_id=42~hmac=26af6a37e77e8dc243436482cd70a26ab21f78d5e6b08759e41b2685ec047ba8"
556809,Mudvayne,Happy?,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/b/2/6/0/b261ab120a83cb512d38ca50c95fef07.mp3?hdnea=exp=1760497616~acl=/api/1/1/b/2/6/0/b261ab120a83cb512d38ca50c95fef07.mp3*~data=user_id=0,application_id=42~hmac=f7d43f96aa9f1bad3f67a27cdb13034c7f61734b2e8475cbaaf980ec4e424cb6"
556930,Acceptance,In The Cold (Album Version),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/1/b/d/0/1bd27088974b25da94237f18f3742cc2.mp3?hdnea=exp=1760497617~acl=/api/1/1/1/b/d/0/1bd27088974b25da94237f18f3742cc2.mp3*~data=user_id=0,application_id=42~hmac=f9cfe04ab9bc531cb9d68052706646a157f2aed2c5384d2fc0848fcb8d7fd881"
556969,Mudvayne,Fall Into Sleep,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/1/9/e/0/19e5eb105a3ae9e79223938badcfefcf.mp3?hdnea=exp=1760497617~acl=/api/1/1/1/9/e/0/19e5eb105a3ae9e79223938badcfefcf.mp3*~data=user_id=0,application_id=42~hmac=9428e4cccbfa1a0d286c03346ce2c054c45c9616ad8469c5e20b3f8619a8a6ff"
556987,Kyle Riabko,Carry On (Album Version),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/9/c/6/0/9c69df002c47b67a71d150e8d2ff3330.mp3?hdnea=exp=1760497618~acl=/api/1/1/9/c/6/0/9c69df002c47b67a71d150e8d2ff3330.mp3*~data=user_id=0,application_id=42~hmac=518e0d7113096e728601925c31598d49621187ab4ef9f912dcdb494692f3cb22"
558657,Christy Moore,Cry Like a Man,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/5/6/e/0/56e068c70b9000d9c278e661fe5fa459.mp3?hdnea=exp=1760497618~acl=/api/1/1/5/6/e/0/56e068c70b9000d9c278e661fe5fa459.mp3*~data=user_id=0,application_id=42~hmac=7d4e481a09b8aa1fbb14faebb855860b3a449e9efb098565fadd863695b6a474"
558947,Mudvayne,All That You Are,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/3/5/0/0/3507e001ba26583517e8d14be74c6415.mp3?hdnea=exp=1760497619~acl=/api/1/1/3/5/0/0/3507e001ba26583517e8d14be74c6415.mp3*~data=user_id=0,application_id=42~hmac=eda6d7ecbc259c4d0e95b66d82a19ba1b394eddfc70f5b1dedca6db1232561e9"
559075,Buddy Guy,My Time After Awhile (Live),would_create,"https://cdnt-preview.dzcdn.net/api/1/1/9/2/d/0/92d9b918dd28c98eaeb67484f49bf3dd.mp3?hdnea=exp=1760497619~acl=/api/1/1/9/2/d/0/92d9b918dd28c98eaeb67484f49bf3dd.mp3*~data=user_id=0,application_id=42~hmac=b69e6a684813e4cff9b00fa8d41178f56f62e7e03f0fe6609909cb6b53c365c1"
559233,Bay City Rollers,Rock 'n' Roller,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/e/1/4/0/e14bd011054a24f4f34420bd37677abf.mp3?hdnea=exp=1760497619~acl=/api/1/1/e/1/4/0/e14bd011054a24f4f34420bd37677abf.mp3*~data=user_id=0,application_id=42~hmac=e08e83eccbe7871036e583a4e157d7b43d7db56901de1fd4eb49945b002bf47f"
559243,The Calling,One By One,would_create,"https://cdnt-preview.dzcdn.net/api/1/1/3/2/c/0/32c497083567a6fad863f048b6896994.mp3?hdnea=exp=1760497620~acl=/api/1/1/3/2/c/0/32c497083567a6fad863f048b6896994.mp3*~data=user_id=0,application_id=42~hmac=0ca904be465cad2987ec187a169795776fe0a3e702f8fbb27f536bbb12d457e7"
