dzr,artist,title,status,preview
2542120,Weezer,Say It Ain't So (Original Mix),exists,
2542122,Weezer,Holiday,exists,
2542123,Weezer,Only In Dreams,exists,
2542523,Richie Sambora,All That Really Matters,exists,
2542525,Richie Sambora,In It For Love,exists,
2542526,Richie Sambora,Chained,exists,
2542893,Pulp,Wickerman,exists,
2542895,Pulp,Birds In Your Garden,exists,
2543654,Tahiti 80,Soul Deep (Album Version),exists,
2543655,Tahiti 80,Open Book (Album Version),exists,
2544194,Thursday,Signals Over The Air (Album Version),exists,
2544459,Rufus Wainwright,Vicious World,exists,
2544465,Rufus Wainwright,Natasha,exists,
2544627,Weezer,Hash Pipe,exists,
2545054,Sisqo,So Sexual (Album Version Explicit),exists,
2547688,Girls Aloud,Hear Me Out,exists,
2547767,Cold,Stupid Girl (Album Version),exists,
2547775,Cold,Black Sunday (Album Version),exists,
2547852,U2,Dirty Day,exists,
2548872,Sisqo,Incomplete,exists,
2549146,Pulp,I Love Life,exists,
2553114,Amerie,Gotta Work,exists,
2553119,Amerie,Take Control,exists,
2553126,Amerie,Talkin' About (Album Version),exists,
2553265,Beyoncé,Halo,exists,
2555149,Alice Russell,Crazy,exists,
2575685,The Supermen Lovers,Starlight (Radio Edit),exists,
2575873,The Police,"Driven To Tears (Live From River Plate Stadium, Buenos Aires)",exists,
2577092,Colbie Caillat,One Fine Wire,exists,
2577094,Colbie Caillat,Feelings Show,exists,
2577095,Colbie Caillat,Midnight Bottle,exists,
2577097,Colbie Caillat,Battle,exists,
2577357,LaBelle,Superlover (Album Version),exists,
2577641,Persephone's Bees,Nice Day,exists,
2577955,The Raconteurs,Many Shades Of Black (Performed by The Raconteurs and Adele),exists,
2580530,Exodus,Piranha,exists,
2595112,Afterlife,Speck Of Gold,exists,
2595122,Afterlife,Sunrise,exists,
2598229,New York Dolls,Lonely Planet Boy,exists,
2598250,Thin Lizzy,Still In Love With You,exists,
2598546,The Faders,No Sleep Tonight,exists,
2599270,Peter Cincotti,Some Kind Of Wonderful (Album Version),exists,
2599274,Peter Cincotti,He's Watching (Album Version),exists,
2599509,Lindsay Lohan,Over,exists,
2599759,Puressence,Standing In Your Shadow ('98 Version),exists,
2599760,Puressence,All I Want,exists,
2599766,Puressence,Gazing Down,exists,
2600642,Limp Bizkit,The Truth,exists,
2601055,Fairport Convention,Eastern Rain,exists,
2602647,Enrique Iglesias,Maybe,exists,
2602768,Colbie Caillat,Circles,exists,
2603521,The Killers,Human,exists,
2603525,The Killers,This Is Your Life,exists,
2603526,The Killers,I Can't Stay,exists,
2603776,Michael Jackson,Ain't No Sunshine (Album Version),exists,
2603788,Smokey Robinson & The Miracles,The Tears Of A Clown (Single Version / Mono),exists,
2603793,Smokey Robinson & The Miracles,The Tracks Of My Tears (Stereo Version),exists,
2603796,The Supremes,Stoned Love (Single Version),exists,
2603800,Martha Reeves,Nowhere To Run,exists,
2603802,Edwin Starr,Twenty Five Miles (Album Version),exists,
2603806,The Isley Brothers,Behind A Painted Smile (Single Version),exists,
2603815,Diana Ross,I'm Still Waiting,exists,
2603816,The Marvelettes,When You're Young And In Love (Single Version),exists,
2604910,Enrique Iglesias,Be With You,exists,
2604912,Enrique Iglesias,Rhythm Divine,exists,
2604913,Enrique Iglesias,Do You Know? (The Ping Pong Song),exists,
2604915,Enrique Iglesias,Escape,exists,
2604918,Enrique Iglesias,Don't Turn Off The Lights,exists,
2604919,Enrique Iglesias,Love To See You Cry,exists,
2604923,Enrique Iglesias,Can You Hear Me,exists,
2606170,Duffy,Stepping Stone,exists,
2606171,Duffy,Syrup & Honey,exists,
2606180,Duffy,Oh Boy,exists,
2606230,Razorlight,Hostage Of Love,exists,
2606239,Razorlight,The House,exists,
2627702,Paul Jackson_ Jr.,Let's Wait Awhile,exists,
2628562,Lifehouse,Hanging By A Moment,exists,
2628566,Lifehouse,Trying,exists,
2628567,Lifehouse,Only One,exists,
2628568,Lifehouse,Simon,exists,
2628569,Lifehouse,Cling And Clatter,exists,
2628570,Lifehouse,Breathing,exists,
2628572,Lifehouse,Somewhere In Between,exists,
2628573,Lifehouse,Everything,exists,
2630540,Michael Feinstein / Israel Philharmonic Orchestra,The Best Is Yet To Come (Album Version),exists,
2630720,The Killers,Neon Tiger,exists,
2630726,Amy Winehouse,Know You Now,exists,
2630733,Amy Winehouse,October Song,exists,
2630743,Amy Winehouse,'Round Midnight,exists,
2630758,Amy Winehouse,Just Friends,exists,
2648913,Marilyn Monroe,I Wanna Be Loved By You,exists,
2648922,Marilyn Monroe,I'm Through With Love,exists,
2650989,Mary Mary,The Sound,exists,
2651019,Bullet For My Valentine,Forever and Always,exists,
2651098,Kanye West,Street Lights (Album Version),exists,
2653103,Maroon 5 / David Banner,Wake Up Call (David Banner Remix),exists,
2654245,Martina McBride,Ride,exists,
2657750,Tommy Dorsey And His Orchstra,Imagination,exists,
2658623,Randy Crawford,Tender Falls the Rain,exists,
2658627,Randy Crawford,One Day I'll Fly Away,exists,
2659940,James Blunt,You're Beautiful,exists,
2661876,Basement Jaxx,SFM,exists,
2661879,Basement Jaxx,Broken Dreams,exists,
2661885,Basement Jaxx,Do Your Thing,exists,
2672913,Apocalyptica featuring Adam Gontier of Three Days Grace,I Don't Care (Live at XM Radio),exists,
2674693,Common,Universal Mind Control (UMC) (With Intro),exists,
2676238,The All-American Rejects,Gives You Hell,exists,
2680215,Lisa Mitchell,Neopolitan Dreams,exists,
2686266,Tanita Tikaram,Twist in My Sobriety,exists,
2688805,Rose Royce,Wishing on a Star,exists,
2688808,Rose Royce,Love Don't Live Here Anymore,exists,
2696217,Refused,New Noise,exists,
2696225,Refused,Voodoo People,exists,
2711035,Beck,Modern Guilt,exists,
2711042,Antony & The Johnsons,Her Eyes Are Underneath The Ground,exists,
2711043,Antony & The Johnsons,Epilepsy Is Dancing,exists,
2711044,Antony & The Johnsons,One Dove,exists,
2711048,Antony & The Johnsons,Daylight And The Sun,exists,
2711049,Antony & The Johnsons,Aeon,exists,
2711719,Refused,The Apollo Programme Was A Hoax,exists,
2718335,Soft Cell,Baby Doll,exists,
2718430,Sam Brown,Stop,exists,
2718741,Michael Jackson,Got To Be There,exists,
2718790,Thin Lizzy,Dublin,exists,
2725688,Lee Rocker,Rock This Town,exists,
2739293,Yo La Tengo,Tom Courtenay,exists,
2739295,Yo La Tengo,Pablo and Andrea,exists,
2754390,Lynyrd Skynyrd,Railroad Song,exists,
2754473,Diana Krall / Christian McBride,All Night Long (Album Version),exists,
2754476,Hayley Westenra,Never Saw Blue,exists,
2754480,Hayley Westenra,What You Never Know (Won't Hurt You),exists,
2754851,Sarah Slean,Hopeful Hearts,exists,
2754852,Sarah Slean,Get Home,exists,
2754862,Sarah Slean,Looking For Someone,exists,
2755506,Ill Niño,Numb,exists,
2755511,Ill Niño,Re-Birth,exists,
2794328,Wilco,Radio Cure,exists,
2794329,Wilco,War on War,exists,
2794331,Wilco,Ashes of American Flags,exists,
2794332,Wilco,Heavy Metal Drummer,exists,
2794334,Wilco,Pot Kettle Black,exists,
2794422,James Taylor,You Can Close Your Eyes,exists,
2794444,The Stooges,1970 (Take 3),exists,
2794729,Echo And The Bunnymen,Show of Strength (Live),exists,
2795100,The Fray,Say When,exists,
2795103,The Fray,Enough For Now,deezer_not_found,
2795104,The Fray,Ungodly Hour,exists,
2795106,The Fray,Happiness,exists,
2795611,Dann Huff,Greatest Love of All,exists,
2795615,Whitney Houston,So Emotional (Remastered),exists,
2795616,Whitney Houston,Where Do Broken Hearts Go (Remastered),exists,
2795617,Whitney Houston,I'm Your Baby Tonight,exists,
2795618,Whitney Houston,Didn't We Almost Have It All,exists,
2795620,Whitney Houston,Exhale (Remastered),exists,
2795623,Whitney Houston,I'm Every Woman,exists,
2796086,Hot Tuna,Keep Your Lamps Trimmed and Burning (Live Version),exists,
2796111,Susanna Hoffs,My Side of the Bed,exists,
2796269,Luther Vandross,Always and Forever,exists,
2796827,Sonique,It Feels So Good,exists,
2797819,Emily Loizeau / David-Ivar Herman Düne / Jocelyn West,In Our Dreams,exists,
2799220,Saga,On The Loose,exists,
2799818,The Lonely Island,Like A Boss (Album Version),exists,
2800778,Blue October,Schizophrenia (Album Version),exists,
2800781,Blue October,Angel (Album Version),exists,
2800825,Erin McCarley,Lovesick Mistake (Album Version),exists,
2800828,Erin McCarley,Hello/Goodbye (Album Version),exists,
2800829,Erin McCarley,Pitter-Pat,exists,
2800832,Erin McCarley,Gotta Figure This Out (Album Version),exists,
2800859,The All-American Rejects,I Wanna,exists,
2800867,The All-American Rejects,Back To Me (Album Version),exists,
2801773,Morrissey,How Can Anybody Possibly Know How I Feel?,exists,
2801777,Morrissey,I Like You,exists,
2802059,Diana Ross,Remember Me,exists,
2802198,Chris Cornell,Enemy,exists,
2802694,M Ward,For Beginners,exists,
2802695,M Ward,Never Had Nobody Like You,exists,
2802696,M Ward,Jailbird,exists,
2802698,M Ward,Rave On,exists,
2802700,M Ward,One Hundred Million Years,exists,
2802703,M Ward,Oh Lonesome Me,exists,
2802704,M Ward,Epistemology,exists,
2802709,Peaches,I U She,exists,
2802718,Peaches,Bag It,exists,
2813176,Buffalo Springfield,For What It's Worth,exists,
2813404,Sweet Sensation,If Wishes Came True,exists,
2813751,Stacy Lattisaw,Let Me Be Your Angel,exists,
2814115,Dream Theater,Surrounded,exists,
2825874,Elf Power,The Sun Is Forever,exists,
2828449,U2,I'll Go Crazy If I Don't Go Crazy Tonight,exists,
2828455,U2,Cedars Of Lebanon,exists,
2834438,Sid Vicious_ the Idols,My way (Live),exists,
2843420,Josh Martinez,Blaze Of Grey,exists,
2847442,Billy Paul,Your Song,exists,
2847593,The Walker Brothers,No Regrets,exists,
2847609,Lemar,It's Not That Easy,exists,
2851827,The Whitest Boy Alive,1517,exists,
2851828,The Whitest Boy Alive,Gravity,exists,
2853491,Bowling For Soup,When We Die,exists,
2853883,Miss Kittin,Pollution Of The Mind,exists,
2855230,Rhonda Vincent,When I Close My Eyes,exists,
2857278,Randy Travis,Deeper Than The Holler,exists,
2861796,Beth Orton,Galaxy Of Emptiness (2008 Remastered Version),exists,
2862124,Kelly Clarkson,Cry,exists,
2862125,Kelly Clarkson,Don't Let Me Stop You,exists,
2862131,Kelly Clarkson,Long Shot,exists,
2862397,Kelly Clarkson,Ready,exists,
2862398,Kelly Clarkson,I Want You,exists,
2862638,Matisyahu,Time Of Your Song (Album Version),exists,
2862639,Matisyahu,Dispatch The Troops (Album Version),exists,
2862642,Matisyahu,Jerusalem,exists,
2862644,Matisyahu,Shalom/Saalam (Album Version),exists,
2862646,Matisyahu,Unique Is My Dove (Album Version),exists,
2862985,Metro Station,Wish We Were Older (Album Version),exists,
2862988,Metro Station,Tell Me What To Do (Album Version),exists,
2863838,The Bluetones,Cut Some Rug,exists,
2864029,Noisettes,Don't Upset The Rhythm (Go Baby Go),exists,
2878135,The Shirelles,Dedicated To The One I Love,exists,
2878136,The Shirelles,Foolish Little Girl,exists,
2878137,The Shirelles,Mama Said,exists,
2885600,The Decemberists,Annan Water,exists,
2885601,The Decemberists,Margaret in Captivity,exists,
2889763,The Fray,You Found Me,exists,
2889765,The Fray,Never Say Never,exists,
2889766,The Fray,Where the Story Ends,exists,
2889771,Annie Lennox,Little Bird,exists,
2889773,Annie Lennox,Why,exists,
2889777,Annie Lennox,A Thousand Beautiful Things,exists,
2889780,Annie Lennox,Love Song for a Vampire,exists,
2889781,Annie Lennox,Cold,exists,
2889784,Annie Lennox,Shining Light,exists,
2889891,Annie Lennox,Dark Road,exists,
2917250,Erin McCarley,Blue Suitcase (Album Version),exists,
2917261,Melanie Fiona,Give It To Me Right (Album Version),exists,
2917275,Taylor Swift,Our Song (International Mix),exists,
2919378,Joan Armatrading,Drop The Pilot (Album Version),exists,
2919419,The Damned,Anything,exists,
2919423,The Damned,In Dulce Decorum,exists,
2919577,Samantha Mumba,Always Come Back To Your Love,exists,
2919590,Thurston Moore,Psychic Hearts (Album Version),exists,
2920222,Morrissey,On The Street's I Ran,exists,
2920396,Morrissey,One Day Goodbye Will Be Farewell,exists,
2920398,Morrissey,You Were Good In Your Time,exists,
2920486,The-Dream,Love vs. Money: Pt. 2,exists,
2920488,The-Dream,Right Side Of My Brain,exists,
2920869,Kathleen Edwards,In State,exists,
2920871,Kathleen Edwards,Pink Emerson Radio,exists,
2920876,Kathleen Edwards,Away,exists,
2920879,Kathleen Edwards,Good Things,exists,
2920971,Sia,I Go To Sleep,exists,
2924719,Rachael Yamagata;Malcolm Burn,Worn Me Down,exists,
2925107,Yeah Yeah Yeahs,Heads Will Roll,exists,
2925401,Yeah Yeah Yeahs,Runaway,exists,
2925408,Yeah Yeah Yeahs,Little Shadow (acoustic),exists,
2926217,Harry Nilsson,Mournin' Glory Story,exists,
2926220,Harry Nilsson,Think About Your Troubles,exists,
2926371,Donnie McClurkin featuring CeCe Winans_ Yolanda Adams and Mary Mary,"When You Love (feat. CeCe Winans, Yolanda Adams & Mary Mary)",exists,
2946994,Jazmine Sullivan,Live A Lie,exists,
2947253,Raphael Saadiq,Oh Girl,exists,
2947621,Steely Dan,Only A Fool Would Say That,exists,
2947640,Steely Dan,Parker's Band,exists,
2951559,Spanky & Our Gang,Lazy Day,exists,
2951562,Spanky & Our Gang,Sunday Will Never Be The Same (Album Version),exists,
2951575,Spanky & Our Gang,Sunday Mornin',exists,
2952174,Flipsyde,Trumpets (Album Version),exists,
2953168,Rihanna,If It's Lovin' That You Want (Album Version),exists,
2953173,Rihanna,Music Of The Sun (Album Version),exists,
2953323,U2,Discotheque,exists,
2953326,U2,If God Will Send His Angels,exists,
2953380,John Hiatt,Something Wild,exists,
2953381,John Hiatt,Straight Outta Time,exists,
2954262,Siouxsie And The Banshees,"Cascade (Live At The Royal Albert Hall, London / 1983)",exists,
2954292,Siouxsie And The Banshees,Melt,exists,
2954293,Siouxsie And The Banshees,Painted Bird,exists,
2954295,Siouxsie And The Banshees,Slowdive,exists,
2954296,Siouxsie And The Banshees,"Fireworks (12"" Version)",exists,
2958486,Nick Drake,Pink Moon,exists,
2958487,Nick Drake,Place To Be,exists,
2958491,Nick Drake,Things Behind The Sun,exists,
2958494,Nick Drake,Free Ride,exists,
2958496,Nick Drake,From The Morning,exists,
2958814,Soft Cell,Secret Life,exists,
2958912,Powderfinger,The Metre,exists,
2958917,Powderfinger,These Days,exists,
2960230,Status Quo,Slow Train,exists,
2960303,Eve,Satisfaction,exists,
2960623,Grace Jones,Private Life (Dub Version),exists,
2961093,The Wonder Stuff,The Size Of A Cow,exists,
2961160,The Mars Volta,Viscera Eyes (Radio Edit),exists,
2961177,Terri Clark,Not Enough Tequila (Album Version),exists,
2961201,Shooter Jennings,Sweet Savannah,exists,
2961204,Shooter Jennings,The Letter,exists,
2962942,The Starving Souls,I Be The Prophet,exists,
2963073,Grace Jones,Tomorrow,exists,
2963231,Dan Tyminski,"I Am A Man Of Constant Sorrow (From “O Brother, Where Art Thou” Soundtrack / Radio Station Version)",exists,
2963259,U2,God Part II,exists,
2963871,The Mighty Mighty Bosstones,Let Me Be (Album Version Explicit),exists,
2963876,The Mighty Mighty Bosstones,High School Dance (Album Version Explicit),exists,
2963877,The Mighty Mighty Bosstones,Over The Eggshells (Album Version Explicit),exists,
2964040,Incognito,Still A Friend Of Mine,exists,
2964043,Incognito,Positivity,exists,
2964044,Incognito,Deep Waters,exists,
2964048,Incognito,Do Right,exists,
2964252,Carpenters,Bless The Beasts And Children (1991 Remix),exists,
2964872,Rickie Lee Jones,My One And Only Love (Album Version),exists,
2964882,Rickie Lee Jones,Love Junkyard (Album Version),exists,
2971366,Timi Yuro,Smoke Gets In Your Eyes,exists,
2996666,St. Vincent,Black Rainbow,exists,
2996668,St. Vincent,Marrow,exists,
2996672,St. Vincent,Just the Same But Brand New,exists,
2996688,Peaches,Talk To Me,exists,
2996707,St. Vincent,Laughing with a Mouth of Blood,exists,
2996710,St. Vincent,The Party,exists,
3008735,Public Enemy,Public Enemy No. 1,exists,
3009301,Jon & Vangelis,Deborah,exists,
3009302,Jon & Vangelis,Polonaise,exists,
3009303,Jon & Vangelis,He Is Sailing,exists,
3009304,Jon & Vangelis,Horizon,exists,
3010335,Lloyd Cole,Are You Ready To Be Heartbroken?,exists,
3011587,U2,New Year's Day,exists,
3011591,U2,Bad,exists,
3011594,U2,The Unforgettable Fire,exists,
3011595,U2,Sweetest Thing (The Single Mix),exists,
3011596,U2,Desire,exists,
3011599,U2,All I Want Is You,exists,
3011600,U2,The Three Sunrises,exists,
3011603,U2,Love Comes Tumbling,exists,
3011646,Whiskeytown,Jacksonville Skyline,exists,
3011649,Whiskeytown,Sit & Listen To The Rain,exists,
3012220,The Jam,Boy About Town,exists,
3015361,Kelly Joe Phelps,The Anvil,exists,
3015365,Kelly Joe Phelps,Big Shaky,exists,
3015631,Kathleen Edwards,Six O'Clock News,exists,
3015635,Kathleen Edwards,12 Bellevue,exists,
3015640,Kathleen Edwards,Sweet Lil' Duck,exists,
3016175,For My Pain...,My Wound Is Deeper Than Yours,exists,
3016180,For My Pain...,Broken Days,exists,
3016182,For My Pain...,Bed of Dead Leaves,exists,
3016183,For My Pain...,Autumn Harmony,exists,
3016184,For My Pain...,Tomorrow Is a Closed Gate (Dead For So Long),exists,
3017956,M People,Fantasy Island (Radio Edit),exists,
3018992,Chuck Wicks,Stealing Cinderella,exists,
3019097,Jeff Buckley,"I Shall Be Released (Live at Sin-é, New York, NY - July/August 1993)",exists,
3024896,Chantal Kreviazuk,Time,exists,
3033950,Yodelice,Sunday With A Flu,exists,
3037379,The Pointer Sisters,Goldmine,exists,
3039988,She Wants Revenge,Us (Album Version),exists,
3039989,She Wants Revenge,Someone Must Get Hurt (Album Version),exists,
3040589,S Club 7,Friday Night,exists,
3040988,The Cranberries,Them,exists,
3041020,The Cranberries,Electric Blue,exists,
3041046,The Cranberries,Woman Without Pride,exists,
3041859,DJ Shadow,Fixed Income,exists,
3041868,DJ Shadow,Mashin' On The Motorway,exists,
3041990,Paul Stanley,Live To Win (Album Version),exists,
3042351,3 Doors Down,Right Where I Belong,exists,
3042362,3 Doors Down,Here By Me,exists,
3042417,Del Amitri,Driving With The Brakes On,exists,
3042700,Shwayze,Don't Be Shy,exists,
3051068,The Marvelettes,Please Mr. Postman (Single Version / Mono),exists,
3051625,Jon & Vangelis,Beside,exists,
3051626,Jon & Vangelis,The Mayflower,exists,
3051672,Sonic Youth,Rats,exists,
3052205,Rachel Stevens,Fools,exists,
3052206,Rachel Stevens,Breathe In Breathe Out (Single Version),exists,
3052208,Rachel Stevens,Heaven Has To Wait,exists,
3052209,Rachel Stevens,"More, More, More",exists,
3052210,Rachel Stevens,Blue Afternoon,exists,
3055352,James Taylor,It's Growing (Album Version),exists,
3056031,Sparta,Hiss The Villain,exists,
3056032,Sparta,While Oceana Sleeps,exists,
3058543,God Help The Girl,Come Monday Night,exists,
3059564,Hilary Duff,Play With Fire,exists,
3060245,Jadakiss,Rockin' With The Best (Album Version Explicit),exists,
3062591,Kiss,Do You Love Me,exists,
3063487,Kristian Leontiou,It's OK,exists,
3063492,Kristian Leontiou,Fall And I Will Catch You,exists,
3063549,Fiddler's Green,Matty Groves,exists,
3063554,Fiddler's Green,Star Of The County Down,exists,
3070751,Robert Palmer,Looking For Clues,exists,
3070791,ABC,Vanity Kills,exists,
3070894,The Airborne Toxic Event,Sometime Around Midnight,exists,
3071955,Joanna Wang,The Best Mistake I've Ever Made,exists,
3073134,Lesley Gore,"Sunshine, Lollipops And Rainbows",exists,
3083653,Sonny & Cher,I Got You Babe,exists,
3087411,Freddie Jackson,Good Morning Heartache,exists,
3087486,Richard Marx,Now And Forever,exists,
3087487,Richard Marx,Should've Known Better,exists,
3087489,Richard Marx,Hold On To The Nights,exists,
3087497,Richard Marx,Children Of The Night,exists,
3087616,Robbie Nevil,C’est la vie,exists,
3087646,Richard Ashcroft,Paradise,exists,
3087650,Richard Ashcroft,Running Away,exists,
3087977,Doves,Words,exists,
3087978,Doves,There Goes The Fear,exists,
3087983,Doves,Friday's Dust,exists,
3087986,Doves,The Sulphur Man,exists,
3088133,The Chemical Brothers,The State We're In,exists,
3088136,The Chemical Brothers,The Test,exists,
3088449,Blue Six,Let's Do It Together,exists,
3088450,Blue Six,Close To Home,exists,
3088456,Blue Six,Yeah,exists,
3088458,Blue Six,Love Yourself,exists,
3088461,Blue Six,Pure,exists,
3088462,Blue Six,Beautiful Tomorrow,exists,
3088628,Emma Bunton,A World Without You,exists,
3088630,Emma Bunton,A Girl Like Me,exists,
3088632,Emma Bunton,Sunshine On A Rainy Day,exists,
3088634,Emma Bunton,Better Be Careful,exists,
3088635,Emma Bunton,We're Not Gonna Sleep Tonight,exists,
3088636,Emma Bunton,She Was A Friend Of Mine,exists,
3088805,Nikka Costa,Like A Feather,exists,
3088806,Nikka Costa,So Have I For You,exists,
3088812,Nikka Costa,Some Kind Of Beautiful,exists,
3088816,Nikka Costa,Corners Of My Mind,exists,
3088833,Black Rebel Motorcycle Club,White Palms,exists,
3088838,Black Rebel Motorcycle Club,Head Up High,exists,
3088873,Bettye Swann,Angel Of The Morning,exists,
3089435,The Divine Comedy,Our Mutual Friend,exists,
3090584,Beth Orton,Beautiful World,exists,
3090616,Enigma,From East To West,exists,
3090622,Enigma,Look Of Today,exists,
3090629,The Exies,Ugly,exists,
3090708,Courtney Love,Almost Golden,exists,
3090710,Courtney Love,Uncool,exists,
3090767,Otep,Buried Alive,exists,
3090772,Otep,Autopsy Song,exists,
3090773,Otep,Suicide Trees,exists,
3090793,MC Hammer,U Can't Touch This,exists,
3090885,Fountains Of Wayne,Mexican Wine,exists,
3090886,Fountains Of Wayne,Bright Future In Sales,exists,
3090887,Fountains Of Wayne,Stacy's Mom,exists,
3090888,Fountains Of Wayne,Hackensack,exists,
3090889,Fountains Of Wayne,No Better Place,exists,
3090890,Fountains Of Wayne,Valley Winter Song,exists,
3090891,Fountains Of Wayne,All Kinds Of Time,exists,
3090893,Fountains Of Wayne,Hey Julie,exists,
3090894,Fountains Of Wayne,Halley's Waitress,exists,
3090896,Fountains Of Wayne,Fire Island,exists,
3090897,Fountains Of Wayne,Peace And Love,exists,
3090898,Fountains Of Wayne,Bought For A Song,exists,
3090941,The Sleepy Jackson,Acid In My Heart,exists,
3091000,Fun Lovin' Criminals,Bear Hug,exists,
3091003,Fun Lovin' Criminals,10th Street,exists,
3091387,The Thrills,Big Sur,exists,
3091434,Thousand Foot Krutch,Phenomenon,exists,
3091461,Beastie Boys,Rhyme The Rhyme Well,exists,
3091464,Beastie Boys,Oh Word?,exists,
3091469,Beastie Boys,Crawlspace,exists,
3091485,The Dandy Warhols,We Used To Be Friends,exists,
3091492,The Dandy Warhols,The Last High,exists,
3091829,Gemma Hayes,Back Of My Hand (2003 Digital Remaster),exists,
3091835,Gemma Hayes,Ran For Miles,exists,
3091903,Ben Harper,With My Own Two Hands,exists,
3091905,Ben Harper,Diamonds On The Inside,exists,
3091925,Peter Tosh,Johnny B. Goode (2002 Remaster),exists,
3092087,Alex Lloyd,Amazing,exists,
3092167,Roxette,The Look,exists,
3092193,Amanda Perez,Angel,exists,
3092346,Turin Brakes,Self Help,exists,
