dzr,artist,title,status,preview
6596867,Elvis Presley,Jailhouse Rock,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/2/6/0/b26a1f4f3217e3cab3e40f9163653d18.mp3?hdnea=exp=1760581839~acl=/api/1/1/b/2/6/0/b26a1f4f3217e3cab3e40f9163653d18.mp3*~data=user_id=0,application_id=42~hmac=9fca35d6bb778e37767e0dc838c00d3e700d00ec61b746ed8f0abe209ef2f1c0"
6596884,Elvis Presley,In The Ghetto,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/9/1/0/391e0c62d16db1a96ac3be729ee28c0f.mp3?hdnea=exp=1760581839~acl=/api/1/1/3/9/1/0/391e0c62d16db1a96ac3be729ee28c0f.mp3*~data=user_id=0,application_id=42~hmac=2cef4e2e9c6837c358729d4f2af6a9fd986bc6e9e093ce10cff13e22007b6e2f"
6603481,Saliva,Weight Of The World,created,
6614229,Spirit of the West,The Old Sod,created,
6614234,Spirit of the West,Home For A Rest,created,
6624279,Staind,Spleen (Without Hidden Track),created,"https://cdnt-preview.dzcdn.net/api/1/1/b/5/a/0/b5a63a209ec98dd7c7fedad382e40ff2.mp3?hdnea=exp=1760581841~acl=/api/1/1/b/5/a/0/b5a63a209ec98dd7c7fedad382e40ff2.mp3*~data=user_id=0,application_id=42~hmac=1a18b19ef8fce75665e8d055903bee56f5275453d28ad3025fa87927f1fbd9fb"
6627375,Skid Row,In a Darkened Room,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/2/1/0/c21eb9f1313609d2e33b99ba1477e19a.mp3?hdnea=exp=1760581841~acl=/api/1/1/c/2/1/0/c21eb9f1313609d2e33b99ba1477e19a.mp3*~data=user_id=0,application_id=42~hmac=72004e8abdd770ebebaa2412a7fcdede1d43ebd504a75071c39555186c9021d0"
6629211,Los Lobos,I Got Loaded,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/1/7/0/31726e615e0022669e9ca1f959fdd252.mp3?hdnea=exp=1760581841~acl=/api/1/1/3/1/7/0/31726e615e0022669e9ca1f959fdd252.mp3*~data=user_id=0,application_id=42~hmac=dab97386b277d9f632697ee7125c660b083687819b7af317735f16e422deb9ce"
6631892,John Prine,Christmas in Prison,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/8/c/0/e8c7c65e904f4b4d4512c993e9983828.mp3?hdnea=exp=1760581842~acl=/api/1/1/e/8/c/0/e8c7c65e904f4b4d4512c993e9983828.mp3*~data=user_id=0,application_id=42~hmac=834f2e63987be20d97251bbc383d40cb2670835126723c8fa3d405c871303be2"
6632017,John Prine,Six O'Clock News,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/e/a/0/0ea7597de12c6b088e7c4496b88a2acc.mp3?hdnea=exp=1760581842~acl=/api/1/1/0/e/a/0/0ea7597de12c6b088e7c4496b88a2acc.mp3*~data=user_id=0,application_id=42~hmac=07726619ffa88637ec7c51bad0eec61ba3895d1c82388457025a036fd854ec80"
6632454,Dinosaur Jr,Mind Glow,created,
6635701,The Rezillos,"Top of the Pops (Live at the Glasgow Apollo, December 23, 1978)",created,"https://cdnt-preview.dzcdn.net/api/1/1/a/0/a/0/a0ad9c45f053ade959607bc079a1fb40.mp3?hdnea=exp=1760581843~acl=/api/1/1/a/0/a/0/a0ad9c45f053ade959607bc079a1fb40.mp3*~data=user_id=0,application_id=42~hmac=dba6731904f76f152f55bc29f85616eecc8d8919fd0336aedecaeff19d712630"
6636394,Kris Kristofferson,Please Don't Tell Me How the Story Ends,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/f/7/0/cf7daaa9a3baa703f677f7f65d2f293d.mp3?hdnea=exp=1760581843~acl=/api/1/1/c/f/7/0/cf7daaa9a3baa703f677f7f65d2f293d.mp3*~data=user_id=0,application_id=42~hmac=8d6fdc84cfa67f591bb6f0d033005d0370eec9c606108058d010f3bff39b98fe"
6636948,Simply Red,Thrill Me (2008 Remaster),created,"https://cdnt-preview.dzcdn.net/api/1/1/0/7/c/0/07c0d777b5180341bda8355187d52915.mp3?hdnea=exp=1760581844~acl=/api/1/1/0/7/c/0/07c0d777b5180341bda8355187d52915.mp3*~data=user_id=0,application_id=42~hmac=4790b878a32bf776f9cd168ff3661689a527a4e552194b22688bb5d82c75d048"
6636951,Simply Red,For Your Babies,created,"https://cdnt-preview.dzcdn.net/api/1/1/4/f/8/0/4f897007d25e051b97a7a4e2c1e20c9f.mp3?hdnea=exp=1760581844~acl=/api/1/1/4/f/8/0/4f897007d25e051b97a7a4e2c1e20c9f.mp3*~data=user_id=0,application_id=42~hmac=d5c91f06540e1ee4b2219faccdb8f1b0726bb62d3be9f3387d0ecc934a7fdd91"
6640116,Trey Songz,Brand New,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/a/3/0/aa36c4802dc339799d9cc8ad3a83bf15.mp3?hdnea=exp=1760581844~acl=/api/1/1/a/a/3/0/aa36c4802dc339799d9cc8ad3a83bf15.mp3*~data=user_id=0,application_id=42~hmac=0f46d447681a625c2d7483c359baf7af43b562331b63ce7328cf04dbd5cc267b"
6640878,Royal Crown Revue,Beyond the Sea,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/b/8/0/0b8e0e790ff634b2ed3d044108b4665a.mp3?hdnea=exp=1760581845~acl=/api/1/1/0/b/8/0/0b8e0e790ff634b2ed3d044108b4665a.mp3*~data=user_id=0,application_id=42~hmac=2021e51b0759b7b79cc1327eb465996d9bd5a9dbcf4e72e8f5cdd1480ba665b3"
6645957,The Fortunes,Seasons In The Sun,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/7/0/2c745aa419696726c8eb9439e257ee75.mp3?hdnea=exp=1760581845~acl=/api/1/1/2/c/7/0/2c745aa419696726c8eb9439e257ee75.mp3*~data=user_id=0,application_id=42~hmac=6ae682f9e3c4e58249c5f44d2734c3bf47261f57333b967f3856041d241880e5"
6648526,Art Garfunkel,Barbara Allen,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/b/0/0/3b07efa06b06e139eadd16447b6f58fc.mp3?hdnea=exp=1760581845~acl=/api/1/1/3/b/0/0/3b07efa06b06e139eadd16447b6f58fc.mp3*~data=user_id=0,application_id=42~hmac=16858f26ea637195e009cb45ae1542772576e2f2ad3eaea3e35c9417f3a47312"
6682860,Bombay Bicycle Club,Dust On The Ground,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/b/9/0/fb951f35655765c5fe2a8b10924b5e0c.mp3?hdnea=exp=1760581846~acl=/api/1/1/f/b/9/0/fb951f35655765c5fe2a8b10924b5e0c.mp3*~data=user_id=0,application_id=42~hmac=24e6771a5f28d34c1f1f9b8d50bccd2865c0b0e855d1ca063653774371927f9d"
6695832,Saint Etienne,Side Streets,created,
6695835,Saint Etienne,Milk Bottle Symphony,created,
6695837,Saint Etienne,Lightning Strikes Twice,created,
6695842,Saint Etienne,Stars Above Us,created,
6715724,Ryan Star,We Might Fall,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/f/6/0/9f628967519ed9ad41e50308b687fa4e.mp3?hdnea=exp=1760581848~acl=/api/1/1/9/f/6/0/9f628967519ed9ad41e50308b687fa4e.mp3*~data=user_id=0,application_id=42~hmac=67307062966ee19e6b961f53674d89927d0e3ea6862835794bd249c32ac1204a"
6718711,Keren Ann,It's All a Lie,created,
6719595,Yael Naïm,New Soul,created,
6719598,Yael Naïm,Lonely,created,
6719601,Yael Naïm,7 Baboker,created,
6719603,Yael Naïm,Toxic,created,
6813058,Kate Nash,Kiss That Grrrl,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/d/1/0/6d1ab3f550a3a1bcf5e35f6bc82a5f98.mp3?hdnea=exp=1760581850~acl=/api/1/1/6/d/1/0/6d1ab3f550a3a1bcf5e35f6bc82a5f98.mp3*~data=user_id=0,application_id=42~hmac=aa464bee045320f7fc209bf7f0e719f0f942dcb41a8901e954c49098a2015e13"
6856404,Pavement,Raft,created,
6856417,Pavement,Stop Breathing,created,
6856423,Pavement,Heaven Is A Truck (Egg Shell),created,
6857332,Shout Out Louds,Suit Yourself,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/8/4/0/2842a4f5524e7f6db17badfefa3feed0.mp3?hdnea=exp=1760581851~acl=/api/1/1/2/8/4/0/2842a4f5524e7f6db17badfefa3feed0.mp3*~data=user_id=0,application_id=42~hmac=9a1d806a13fc4994cf181144235b52e363d78cfeca2399be614d8dee4f59b975"
6857336,Shout Out Louds,South America,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/f/6/0/ff6c553226a61a0c1566668716bdbe57.mp3?hdnea=exp=1760581852~acl=/api/1/1/f/f/6/0/ff6c553226a61a0c1566668716bdbe57.mp3*~data=user_id=0,application_id=42~hmac=6a5ade6c6d73aa7985dc1f202c25897e06c11499d0a6aac3e58d90ecd1221b49"
6857339,Shout Out Louds,Meat Is Murder,created,"https://cdnt-preview.dzcdn.net/api/1/1/d/5/8/0/d58fb3137da9dede54c6ec260789c8f0.mp3?hdnea=exp=1760581852~acl=/api/1/1/d/5/8/0/d58fb3137da9dede54c6ec260789c8f0.mp3*~data=user_id=0,application_id=42~hmac=7d9f52a03719f4232b8e13e06264b11b52644d5b6db401660ca018d74822922b"
6857340,Shout Out Louds,Hard Rain,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/5/6/0/956bf1418b1bcc4bb30bb738b18f4478.mp3?hdnea=exp=1760581853~acl=/api/1/1/9/5/6/0/956bf1418b1bcc4bb30bb738b18f4478.mp3*~data=user_id=0,application_id=42~hmac=a25adfc6563286b454a1797ff1f4749382b3539fdebf5562a31c7db377f8557a"
6884087,Dead Kennedys,Halloween,created,
6891676,Henry Mancini,Two for the Road (Remastered),created,"https://cdnt-preview.dzcdn.net/api/1/1/e/a/2/0/ea29865c3bbfbb6490cece48a28f80fe.mp3?hdnea=exp=1760581854~acl=/api/1/1/e/a/2/0/ea29865c3bbfbb6490cece48a28f80fe.mp3*~data=user_id=0,application_id=42~hmac=35977ace802f135dfc424cd5cc2c5f3e15f9c7286b09e27446a377f64f04bc72"
6894123,Hilary Duff,Beat Of My Heart,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/b/2/0/eb25787456cdd97d3cbd72b13227caa6.mp3?hdnea=exp=1760581854~acl=/api/1/1/e/b/2/0/eb25787456cdd97d3cbd72b13227caa6.mp3*~data=user_id=0,application_id=42~hmac=44d56df36cabec62e8b2cdebaa52f8010e840406cc73e7f3750e4a6c76f6156f"
6895546,The Sunday Drivers,Do It,created,
6918044,Alesha Dixon,Ooh Baby I Like It Like That,created,"https://cdnt-preview.dzcdn.net/api/1/1/9/1/0/0/91039b324efc09a2202351b1bc5d71b2.mp3?hdnea=exp=1760581855~acl=/api/1/1/9/1/0/0/91039b324efc09a2202351b1bc5d71b2.mp3*~data=user_id=0,application_id=42~hmac=2baf51c03131205f84919d637bc51c97db053ae6d2735dc96a5afd4cb74b25dd"
6920139,Entwine,Everything For You,created,
6954272,Forever The Sickest Kids,Whoa Oh! (Me vs Everyone),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/1/1/0/21118db1274a897ad4d3871cad4717e2.mp3?hdnea=exp=1760581856~acl=/api/1/1/2/1/1/0/21118db1274a897ad4d3871cad4717e2.mp3*~data=user_id=0,application_id=42~hmac=50236239ddb46889bb7c2a32cb806740c5f5c085d8a176a7919763419056c5a7"
6954274,Forever The Sickest Kids,My Worst Nightmare (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/4/a/e/0/4ae253e2a7ef73d799cca11ec83ed78a.mp3?hdnea=exp=1760581856~acl=/api/1/1/4/a/e/0/4ae253e2a7ef73d799cca11ec83ed78a.mp3*~data=user_id=0,application_id=42~hmac=92bd815c7315cfffeadbddbf614b67aadc965d2cd5211a0dc075e25961efa14e"
6954278,Forever The Sickest Kids,Uh Huh (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/c/4/2/0/c42f9ac073cc3cb9b5d77563f32e5160.mp3?hdnea=exp=1760581857~acl=/api/1/1/c/4/2/0/c42f9ac073cc3cb9b5d77563f32e5160.mp3*~data=user_id=0,application_id=42~hmac=7a660fd98cea3a6697be302c6e7bff7feaa161576fa8a42d403a84dd33cff03b"
6954280,Forever The Sickest Kids,Breakdown (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/5/2/d/0/52defac766fa42e330cd2e44cdc66779.mp3?hdnea=exp=1760581857~acl=/api/1/1/5/2/d/0/52defac766fa42e330cd2e44cdc66779.mp3*~data=user_id=0,application_id=42~hmac=6d4089b6732e09d9bec6419cf70c36671448e3430eaf33e15b8cc59188d27018"
6970103,Camel,Never Let Go,created,
6973944,Keri Hilson,Where Did He Go,created,
6988365,Copeland,Pin Your Wings,created,
7034830,The Dave Brubeck Quartet,Blue Rondo à la Turk,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/5/6/0/c56b37cc0c2383e5b43fc4a8c16309f5.mp3?hdnea=exp=1760581859~acl=/api/1/1/c/5/6/0/c56b37cc0c2383e5b43fc4a8c16309f5.mp3*~data=user_id=0,application_id=42~hmac=512a2601ab55eeb0a8cf28fe4bdc3d8fbe8f4e3112917a9d5e07cdbe57918f5a"
7034995,Kylie Minogue,Breathe,created,
7035205,Leonard Cohen,"Lover, Lover, Lover (Live Sept 24, 2009; Ramat Gan Stadium, Tel Aviv, Israel)",created,"https://cdnt-preview.dzcdn.net/api/1/1/2/b/8/0/2b87b8309f3c5bee8106d1b55750719a.mp3?hdnea=exp=1760581860~acl=/api/1/1/2/b/8/0/2b87b8309f3c5bee8106d1b55750719a.mp3*~data=user_id=0,application_id=42~hmac=ea6ff51897ec5106f8004b799558ee8d4cc554fa443b05bda3eda4fcc6389f23"
7035398,Jeff Buckley,Everybody Here Wants You,created,"https://cdnt-preview.dzcdn.net/api/1/1/1/8/e/0/18e111d8d098924b85a03daed6c21486.mp3?hdnea=exp=1760581860~acl=/api/1/1/1/8/e/0/18e111d8d098924b85a03daed6c21486.mp3*~data=user_id=0,application_id=42~hmac=f1dc9c7ec27dcb3ab890490c52352d2ff6592902d47cc01f1c607566afe5fb3f"
7035433,Smoke City,Underwater Love (Radio Edit),created,"https://cdnt-preview.dzcdn.net/api/1/1/e/1/7/0/e17f5b0fed4c9ac7233d526539d4d692.mp3?hdnea=exp=1760581860~acl=/api/1/1/e/1/7/0/e17f5b0fed4c9ac7233d526539d4d692.mp3*~data=user_id=0,application_id=42~hmac=8b8ce2f54dff01c8c5e9f37eb79f0ca73d650691179bc1b65d7c35509a32ced3"
7035441,Fairground Attraction,Find My Love (feat. Eddi Reader),created,"https://cdnt-preview.dzcdn.net/api/1/1/1/9/b/0/19b2ddac2a3292a854be036158da6b98.mp3?hdnea=exp=1760581861~acl=/api/1/1/1/9/b/0/19b2ddac2a3292a854be036158da6b98.mp3*~data=user_id=0,application_id=42~hmac=6e8ed1a6d0e7066671a4e8dbcd407702f80777f3bf0c938987399dece98c796b"
7042769,The Beloved,Wake Up Soon,created,
7043166,Tamia,Careless Whisper,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/0/f/0/30f34c7e8080d3fc139b9572b8b0b5b9.mp3?hdnea=exp=1760581862~acl=/api/1/1/3/0/f/0/30f34c7e8080d3fc139b9572b8b0b5b9.mp3*~data=user_id=0,application_id=42~hmac=cc8f1adafe710c839204935c7ba24f768b2dc96d2737cfa4a2537e13ee47ae90"
7045681,The Police,The Bed's Too Big Without You,created,"https://cdnt-preview.dzcdn.net/api/1/1/c/c/a/0/ccac2ac74a3ed56254c1eaa26a9f920e.mp3?hdnea=exp=1760581862~acl=/api/1/1/c/c/a/0/ccac2ac74a3ed56254c1eaa26a9f920e.mp3*~data=user_id=0,application_id=42~hmac=9d02892eaa4a66d6a8327926bc4c9e2a4ba14a759f67fe138e1deeef62a2a16b"
7045685,The Police,Invisible Sun,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/7/3/0/e7325078c3491c528830ac0e65cff068.mp3?hdnea=exp=1760581862~acl=/api/1/1/e/7/3/0/e7325078c3491c528830ac0e65cff068.mp3*~data=user_id=0,application_id=42~hmac=1d86b785a40e2ce72b533e3cce1876698b34619a2c04b60d4facb0bf7ff7818e"
7045687,The Police,Synchronicity II,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/3/8/0/b3833fee6ed742ebc03d6f15ce194ccc.mp3?hdnea=exp=1760581863~acl=/api/1/1/b/3/8/0/b3833fee6ed742ebc03d6f15ce194ccc.mp3*~data=user_id=0,application_id=42~hmac=64e737ebc3e5ef972f8f9847d5323112e86a1363cc84424aa12e5ca289114328"
7045689,The Police,King Of Pain,created,"https://cdnt-preview.dzcdn.net/api/1/1/7/2/5/0/725a03e541edfb973b45b6d2053a9961.mp3?hdnea=exp=1760581863~acl=/api/1/1/7/2/5/0/725a03e541edfb973b45b6d2053a9961.mp3*~data=user_id=0,application_id=42~hmac=6084b8880e533614bc00bb0280013e420501f9471c5a6ee332031390c6da9bc2"
7045690,The Police,Wrapped Around Your Finger,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/2/b/0/52b00793375d852694c2f574ef276508.mp3?hdnea=exp=1760581864~acl=/api/1/1/5/2/b/0/52b00793375d852694c2f574ef276508.mp3*~data=user_id=0,application_id=42~hmac=7e1757ffc07cfba727bb85ff90765416ac6a7a92109a14d3eae55b8d3da7d142"
7045691,The Police,Tea In The Sahara,created,"https://cdnt-preview.dzcdn.net/api/1/1/e/f/5/0/ef587947f71fafe3a3605891a14590af.mp3?hdnea=exp=1760581864~acl=/api/1/1/e/f/5/0/ef587947f71fafe3a3605891a14590af.mp3*~data=user_id=0,application_id=42~hmac=6634a269da2007e5ff34115370efeab16d602672b1ef82df1c6841d717258752"
7068487,Opeth,Blackwater Park (Live),created,"https://cdnt-preview.dzcdn.net/api/1/1/0/a/d/0/0adea3c95e026a20136dc13e797b776a.mp3?hdnea=exp=1760581868~acl=/api/1/1/0/a/d/0/0adea3c95e026a20136dc13e797b776a.mp3*~data=user_id=0,application_id=42~hmac=f165ac377e485071711873252413e4504299e255d5a291b8a7e65ab0e776d0ad"
7087517,Selena Gomez & The Scene,Naturally,created,"https://cdnt-preview.dzcdn.net/api/1/1/6/7/7/0/677f3b8ec3cf3692befb804da2160e94.mp3?hdnea=exp=1760581869~acl=/api/1/1/6/7/7/0/677f3b8ec3cf3692befb804da2160e94.mp3*~data=user_id=0,application_id=42~hmac=fe71b69694b2386bced14e55acdb31f919b7a97abbf4cc1d348a069a1f0dcd21"
7087587,Soundgarden,Fell On Black Days,created,"https://cdnt-preview.dzcdn.net/api/1/1/3/f/a/0/3faa5e508bbfa0ca1b520abfdafc24eb.mp3?hdnea=exp=1760581869~acl=/api/1/1/3/f/a/0/3faa5e508bbfa0ca1b520abfdafc24eb.mp3*~data=user_id=0,application_id=42~hmac=bf10e3e821103188c6013256631ef6b9b07a5b5f0fbd27bf96dea43ddc34ca13"
7088245,Athlete,Twenty Four Hours,created,
7088259,Athlete,Best Not To Think About It,created,
7092722,Anthony David,Something About You,created,"https://cdnt-preview.dzcdn.net/api/1/1/2/d/c/0/2dcdd7e8ac92a4d06f6a0ec354e359de.mp3?hdnea=exp=1760581870~acl=/api/1/1/2/d/c/0/2dcdd7e8ac92a4d06f6a0ec354e359de.mp3*~data=user_id=0,application_id=42~hmac=3b75a940fbfbac5da5af2e4d8a5b7dba6c75b25d7f2d16a4252609aa9a8a799e"
7148760,Tensnake,Coma Cat,created,
7163211,John Lennon,Watching The Wheels,created,
7163347,John Lennon,Nobody Loves You (When You're Down And Out) (Remastered 2010),created,"https://cdnt-preview.dzcdn.net/api/1/1/6/1/7/0/617e1db6e1d7c11b453a22aa5cf7bb31.mp3?hdnea=exp=1760581871~acl=/api/1/1/6/1/7/0/617e1db6e1d7c11b453a22aa5cf7bb31.mp3*~data=user_id=0,application_id=42~hmac=eec93cc7c4aedcd36575c69283b6df927e45d2a863e18955e96abf85dccb0a03"
7164271,Midge Ure,The Man Who Sold The World (2010 Remastered Version),created,
7164329,Morrissey,November Spawned a Monster (2010 Remaster),created,"https://cdnt-preview.dzcdn.net/api/1/1/5/a/0/0/5a04d34e9ffc148c1544c2af84589ca4.mp3?hdnea=exp=1760581872~acl=/api/1/1/5/a/0/0/5a04d34e9ffc148c1544c2af84589ca4.mp3*~data=user_id=0,application_id=42~hmac=2f007cf0a78ee475574bf2f9aab240540a0ef3af11a19d565bd641d876f87cb9"
7164346,Morrissey,Let the Right One Slip In (Long Mix),created,"https://cdnt-preview.dzcdn.net/api/1/1/5/b/4/0/5b4d585992b0da75e84a1aaa582fc686.mp3?hdnea=exp=1760581873~acl=/api/1/1/5/b/4/0/5b4d585992b0da75e84a1aaa582fc686.mp3*~data=user_id=0,application_id=42~hmac=1036741737f98b54f94a4374931173ccf62e08e6e0584886cfac232c54d2f9dd"
7179759,Queens Of The Stone Age,First It Giveth (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/a/6/3/0/a63034aaef40e303113de658214f7d41.mp3?hdnea=exp=1760581873~acl=/api/1/1/a/6/3/0/a63034aaef40e303113de658214f7d41.mp3*~data=user_id=0,application_id=42~hmac=c320d95ad839b5655eed11e4fe5fab221cda14b9a756e4949426577b988c3926"
7179765,Queens Of The Stone Age,Gonna Leave You (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/2/c/c/0/2ccc7b1f0d2754bd7fccb68a12a09a6b.mp3?hdnea=exp=1760581873~acl=/api/1/1/2/c/c/0/2ccc7b1f0d2754bd7fccb68a12a09a6b.mp3*~data=user_id=0,application_id=42~hmac=8f8a74937620f329137207b2831d43a4882ebf9d2ebec415c410e8d36235a056"
7179766,Queens Of The Stone Age,Do It Again (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/1/d/4/0/1d46d3743bd457dda093f706913dd092.mp3?hdnea=exp=1760581874~acl=/api/1/1/1/d/4/0/1d46d3743bd457dda093f706913dd092.mp3*~data=user_id=0,application_id=42~hmac=22d5de706757200fb573caad24d3b761ad820a66848f3d1746191df5822f5c48"
7179767,Queens Of The Stone Age,God Is In The Radio (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/d/d/d/0/ddd8c488b6ff59e6373b87b697a46523.mp3?hdnea=exp=1760581875~acl=/api/1/1/d/d/d/0/ddd8c488b6ff59e6373b87b697a46523.mp3*~data=user_id=0,application_id=42~hmac=d297222235e0d15ec2e5b6d1b844fb712a4560cb8fc703da95e00ed2743424e0"
7179768,Queens Of The Stone Age,Another Love Song (Album Version),created,"https://cdnt-preview.dzcdn.net/api/1/1/d/b/7/0/db7f714d0158b8e15846c6e11fdd5354.mp3?hdnea=exp=1760581875~acl=/api/1/1/d/b/7/0/db7f714d0158b8e15846c6e11fdd5354.mp3*~data=user_id=0,application_id=42~hmac=902ab2a7d04c8b21c8c373f1e5d637908a7f746d1c59ea049f133bd862e0e07c"
7179769,Queens Of The Stone Age,Song For The Deaf (Album Version Explicit),created,"https://cdnt-preview.dzcdn.net/api/1/1/6/d/e/0/6de731f7dae15012cdceffc21c114fb4.mp3?hdnea=exp=1760581875~acl=/api/1/1/6/d/e/0/6de731f7dae15012cdceffc21c114fb4.mp3*~data=user_id=0,application_id=42~hmac=7b58b0a19e153d998a721739215f8decb24c51d34dee356008741526daefb49a"
7193834,John Lennon,Imagine (Remastered 2010),created,"https://cdnt-preview.dzcdn.net/api/1/1/f/c/9/0/fc9e6e7fd857d23c06e58da584e8e7d5.mp3?hdnea=exp=1760581876~acl=/api/1/1/f/c/9/0/fc9e6e7fd857d23c06e58da584e8e7d5.mp3*~data=user_id=0,application_id=42~hmac=bc2a0fdbe456feccddde696d451dd50ead9ff9cd45f020d3afefe03a4531d2b1"
7226745,The Perishers,Sway,created,"https://cdnt-preview.dzcdn.net/api/1/1/5/f/5/0/5f542f0fc361038c72d1230ec0d1cee2.mp3?hdnea=exp=1760581876~acl=/api/1/1/5/f/5/0/5f542f0fc361038c72d1230ec0d1cee2.mp3*~data=user_id=0,application_id=42~hmac=20e2d7853b503d619eb9eb0306f0d17aefa4cb51734c8d99c64e4e2cf2045fe2"
7230214,Tim Buckley,No Man Can Find the War,created,"https://cdnt-preview.dzcdn.net/api/1/1/b/e/b/0/bebd342fcb4373cc334262a9277fd01a.mp3?hdnea=exp=1760581877~acl=/api/1/1/b/e/b/0/bebd342fcb4373cc334262a9277fd01a.mp3*~data=user_id=0,application_id=42~hmac=84835adba1613191287bbc5a6769054b0c0b55f525cf2807ea11aa1c8e1f891c"
7230215,Tim Buckley,Carnival Song,created,"https://cdnt-preview.dzcdn.net/api/1/1/f/5/0/0/f5025496760e3023c1ebdc55b9111d63.mp3?hdnea=exp=1760581877~acl=/api/1/1/f/5/0/0/f5025496760e3023c1ebdc55b9111d63.mp3*~data=user_id=0,application_id=42~hmac=cab6d3d8c46845c8fb1d5b1ca06d23501027c7850b4791d2e5cc4427deb664a4"
7230224,Tim Buckley,Strange Feelin',created,"https://cdnt-preview.dzcdn.net/api/1/1/a/7/d/0/a7db6ec4e7d5261004e75d4cf3a01f97.mp3?hdnea=exp=1760581878~acl=/api/1/1/a/7/d/0/a7db6ec4e7d5261004e75d4cf3a01f97.mp3*~data=user_id=0,application_id=42~hmac=f023420f48cc28b5a733749df4029dd5ddeee7d6b5ad6c1de54d0767b98ee234"
7230238,Tim Buckley,I Can't See You,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/3/2/0/0323d1a2c81ad6278d2a4e2abcff9d09.mp3?hdnea=exp=1760581878~acl=/api/1/1/0/3/2/0/0323d1a2c81ad6278d2a4e2abcff9d09.mp3*~data=user_id=0,application_id=42~hmac=4d948ac755d71dd5fa61db7e0a06dd349960bf0fc000bb71e07ed9f52dd89738"
7230239,Tim Buckley,Wings,created,"https://cdnt-preview.dzcdn.net/api/1/1/8/b/0/0/8b0f35f2522bda5f1484cf56cc32371c.mp3?hdnea=exp=1760581879~acl=/api/1/1/8/b/0/0/8b0f35f2522bda5f1484cf56cc32371c.mp3*~data=user_id=0,application_id=42~hmac=618d72fb35951684d526723ffcd8dcf85c59192df44770fa5fb317126f56c29d"
7239019,The Communards,You Are My World,created,
7239337,Marina And The Diamonds,Seventeen,created,"https://cdnt-preview.dzcdn.net/api/1/1/a/2/1/0/a21c1bfd95c86b65ffce26ae7e3f4025.mp3?hdnea=exp=1760581879~acl=/api/1/1/a/2/1/0/a21c1bfd95c86b65ffce26ae7e3f4025.mp3*~data=user_id=0,application_id=42~hmac=9deca2e835eb96516bf6415975801e7325d960b6f5d7df833f3089cc82dfaa1d"
7239826,Alvin And The Chipmunks,Funkytown,created,"https://cdnt-preview.dzcdn.net/api/1/1/0/6/b/0/06b21a59a30e9ebdf58c15ae4918f0a8.mp3?hdnea=exp=1760581880~acl=/api/1/1/0/6/b/0/06b21a59a30e9ebdf58c15ae4918f0a8.mp3*~data=user_id=0,application_id=42~hmac=be960b0fc8c59a5d34f493f548f008abe87bfd871ce94a248fe0775a77fd5f32"
7245604,Jeff Buckley,I Woke Up in a Strange Place (Live at Palais Theatre),created,"https://cdnt-preview.dzcdn.net/api/1/1/a/6/2/0/a620c4f2eccc7c993077de2188c813ec.mp3?hdnea=exp=1760581880~acl=/api/1/1/a/6/2/0/a620c4f2eccc7c993077de2188c813ec.mp3*~data=user_id=0,application_id=42~hmac=ac91c6caae68030a1ab71baf4ebe25b3a8c76f6b3b25a965fab9185ab232a04a"
7245725,Michael Bolton,When I'm Back On My Feet Again,created,
